,Region,803,808,815,822,829
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,111,83,55,36
2,Czechia,,175,162,143,122
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1690,1777,1655,1492
5,Estonia,,22,17,13,10
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,445,450,411,358
8,Spain,,525,409,257,207
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,83,69,55,42
11,Italy,,1281,1368,1426,1469
12,Cyprus,,NaN,NaN,NaN,NaN
13,Latvia,,35,22,13,7
14,Lithuania,,66,51,38,25
15,Luxembourg,,15,14,10,7
16,Hungary,,246,265,268,278
17,Malta,,21,35,59,88
18,Netherlands,,83,59,41,28
19,Austria,,NaN,NaN,NaN,NaN
20,Poland,,392,219,100,35
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,189,138,90,46
23,Slovenia,,38,37,31,23
24,Slovakia,,128,105,79,54
25,Finland,,150,95,82,78
26,Sweden,,98,65,49,38
27,United Kingdom,,1038,772,776,634
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,0,0
30,Norway,,91,59,35,20
31,Switzerland,,79,56,44,31
