,Region,558,563,570,577,584
0,Belgium,,22,25,26,28
1,Bulgaria,,34,65,147,335
2,Czechia,,15,12,9,7
3,Denmark,,6,7,9,12
4,Germany,,372,524,720,1006
5,Estonia,,2,4,9,19
6,Ireland,,19,23,28,29
7,Greece,,78,86,94,102
8,Spain,,290,266,195,139
9,France,,516,954,1535,2334
10,Croatia,,15,18,20,22
11,Italy,,244,389,498,550
12,Cyprus,,18,15,9,4
13,Latvia,,7,10,15,22
14,Lithuania,,16,30,51,85
15,Luxembourg,,1,1,0,0
16,Hungary,,8,8,9,9
17,Malta,,4,4,2,2
18,Netherlands,,30,22,14,9
19,Austria,,11,14,19,25
20,Poland,,35,43,58,76
21,Portugal,,72,62,55,43
22,Romania,,29,45,69,93
23,Slovenia,,3,5,9,17
24,Slovakia,,9,13,19,27
25,Finland,,6,10,14,23
26,Sweden,,7,8,9,10
27,United Kingdom,,517,432,334,248
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,1,2,2,3
31,Switzerland,,42,49,60,54
