,Region,544,549,556,563,570
0,Belgium,,24,29,35,43
1,Bulgaria,,34,40,44,56
2,Czechia,,18,20,20,18
3,Denmark,,7,12,21,35
4,Germany,,202,306,536,957
5,Estonia,,1,1,2,2
6,Ireland,,16,25,40,58
7,Greece,,112,206,298,370
8,Spain,,413,660,973,1254
9,France,,244,451,864,1786
10,Croatia,,12,15,18,24
11,Italy,,128,245,534,1212
12,Cyprus,,NaN,NaN,NaN,NaN
13,Latvia,,7,6,5,4
14,Lithuania,,8,13,19,28
15,Luxembourg,,2,2,2,1
16,Hungary,,9,6,5,4
17,Malta,,2,7,13,18
18,Netherlands,,38,73,72,44
19,Austria,,12,30,73,186
20,Poland,,44,45,53,66
21,Portugal,,65,81,94,107
22,Romania,,71,62,60,74
23,Slovenia,,2,2,1,1
24,Slovakia,,4,3,2,2
25,Finland,,6,8,12,14
26,Sweden,,8,5,4,4
27,United Kingdom,,399,562,765,962
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,46,181,668,1344
