,Region,761,766,773,780,787
0,Belgium,,140,84,59,42
1,Bulgaria,,432,321,233,161
2,Czechia,,346,267,190,122
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1422,1402,1372,1181
5,Estonia,,52,52,47,41
6,Ireland,,69,54,38,28
7,Greece,,613,563,465,337
8,Spain,,764,510,269,188
9,France,,1066,658,390,214
10,Croatia,,258,186,126,79
11,Italy,,1402,982,726,538
12,Cyprus,,29,27,25,19
13,Latvia,,96,96,83,59
14,Lithuania,,111,78,50,28
15,Luxembourg,,8,4,2,1
16,Hungary,,355,205,114,58
17,Malta,,8,5,3,2
18,Netherlands,,88,68,50,29
19,Austria,,161,128,90,50
20,Poland,,1460,1020,768,648
21,Portugal,,211,132,80,48
22,Romania,,788,554,354,191
23,Slovenia,,77,45,24,11
24,Slovakia,,159,126,88,53
25,Finland,,99,80,63,54
26,Sweden,,698,562,261,65
27,United Kingdom,,864,559,358,218
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,36,32,24,18
31,Switzerland,,61,54,44,28
