,Region,607,612,619,626,633
0,Belgium,,45,34,33,32
1,Bulgaria,,458,497,568,650
2,Czechia,,15,20,24,29
3,Denmark,,10,7,5,4
4,Germany,,310,315,298,272
5,Estonia,,14,15,17,16
6,Ireland,,25,26,24,24
7,Greece,,241,219,190,159
8,Spain,,322,232,164,118
9,France,,257,204,184,144
10,Croatia,,98,130,167,210
11,Italy,,339,289,254,223
12,Cyprus,,4,1,0,0
13,Latvia,,40,50,64,74
14,Lithuania,,118,151,192,241
15,Luxembourg,,1,1,1,1
16,Hungary,,40,57,82,122
17,Malta,,3,2,1,1
18,Netherlands,,37,34,29,24
19,Austria,,55,58,56,47
20,Poland,,86,120,162,216
21,Portugal,,39,31,25,20
22,Romania,,788,1566,3312,6756
23,Slovenia,,29,38,50,61
24,Slovakia,,19,34,58,98
25,Finland,,9,8,7,6
26,Sweden,,27,21,19,15
27,United Kingdom,,938,935,1028,1294
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,8,5,3
31,Switzerland,,45,43,46,44
