,Region,572,577,584,591,598
0,Belgium,,29,27,30,23
1,Bulgaria,,146,275,510,914
2,Czechia,,12,14,17,18
3,Denmark,,6,7,6,6
4,Germany,,316,444,660,956
5,Estonia,,6,7,9,10
6,Ireland,,14,17,18,21
7,Greece,,123,131,147,164
8,Spain,,474,406,299,220
9,France,,283,210,136,71
10,Croatia,,18,26,37,59
11,Italy,,232,264,298,339
12,Cyprus,,13,11,10,9
13,Latvia,,5,7,10,13
14,Lithuania,,29,36,40,38
15,Luxembourg,,1,1,1,1
16,Hungary,,7,7,7,6
17,Malta,,2,3,4,8
18,Netherlands,,22,15,13,11
19,Austria,,14,23,39,71
20,Poland,,29,33,40,46
21,Portugal,,79,77,82,92
22,Romania,,55,80,118,164
23,Slovenia,,4,7,11,16
24,Slovakia,,5,7,9,12
25,Finland,,12,16,18,22
26,Sweden,,5,6,7,9
27,United Kingdom,,496,483,517,525
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,1,2,4
30,Norway,,5,6,8,9
31,Switzerland,,22,27,34,43
