,Region,691,696,703,710,717
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,534,461,374,308
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,95,116,134,142
4,Germany,,2376,2394,2176,1918
5,Estonia,,26,24,24,24
6,Ireland,,60,54,51,39
7,Greece,,573,520,458,392
8,Spain,,342,454,640,787
9,France,,1373,1964,2641,3208
10,Croatia,,368,315,252,186
11,Italy,,800,932,1053,1158
12,Cyprus,,10,13,16,21
13,Latvia,,98,86,79,68
14,Lithuania,,131,125,117,105
15,Luxembourg,,12,13,14,14
16,Hungary,,952,548,287,140
17,Malta,,3,3,3,3
18,Netherlands,,439,382,314,229
19,Austria,,309,194,106,54
20,Poland,,3190,3185,2828,2412
21,Portugal,,175,206,228,234
22,Romania,,351,209,126,69
23,Slovenia,,78,60,44,30
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,73,53,54,53
26,Sweden,,55,65,76,87
27,United Kingdom,,979,1120,1268,1344
28,Iceland,,0,0,0,0
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,74,103,134,157
31,Switzerland,,NaN,NaN,NaN,NaN
