,Region,621,626,633,640,647
0,Belgium,,52,52,39,37
1,Bulgaria,,567,642,715,822
2,Czechia,,30,42,61,87
3,Denmark,,17,23,31,45
4,Germany,,341,319,296,289
5,Estonia,,23,28,33,36
6,Ireland,,30,30,28,28
7,Greece,,223,219,208,198
8,Spain,,251,201,165,135
9,France,,195,158,132,104
10,Croatia,,106,112,115,113
11,Italy,,268,241,233,240
12,Cyprus,,3,2,2,1
13,Latvia,,76,112,167,229
14,Lithuania,,192,236,277,304
15,Luxembourg,,0,0,0,0
16,Hungary,,54,67,78,85
17,Malta,,2,2,3,3
18,Netherlands,,31,29,27,24
19,Austria,,64,57,51,46
20,Poland,,147,205,311,500
21,Portugal,,26,23,22,22
22,Romania,,2137,3432,5202,6972
23,Slovenia,,38,35,31,26
24,Slovakia,,60,80,110,140
25,Finland,,11,10,9,8
26,Sweden,,38,38,43,45
27,United Kingdom,,898,831,672,464
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,5,4,3
31,Switzerland,,31,26,21,16
