,Region,684,689,696,703,710
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,615,480,354,258
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,86,91,94,89
4,Germany,,2474,2718,3045,2907
5,Estonia,,27,22,18,15
6,Ireland,,56,61,60,54
7,Greece,,608,568,512,450
8,Spain,,391,537,722,960
9,France,,998,1468,2096,2670
10,Croatia,,423,375,314,236
11,Italy,,748,939,1133,1347
12,Cyprus,,8,10,13,18
13,Latvia,,116,99,84,67
14,Lithuania,,134,131,131,129
15,Luxembourg,,12,14,15,16
16,Hungary,,1315,1075,797,568
17,Malta,,4,4,5,6
18,Netherlands,,448,477,467,394
19,Austria,,348,228,126,61
20,Poland,,3318,3570,3580,3246
21,Portugal,,167,214,260,295
22,Romania,,536,373,274,212
23,Slovenia,,94,70,46,28
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,72,55,64,68
26,Sweden,,57,73,99,125
27,United Kingdom,,1034,1099,1141,1168
28,Iceland,,0,0,0,0
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,77,106,144,177
31,Switzerland,,152,204,230,214
