,Region,712,717,724,731,738
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,475,556,670,794
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1470,1066,783,569
5,Estonia,,39,51,65,67
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,NaN,NaN,NaN,NaN
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,NaN,NaN,NaN,NaN
11,Italy,,1558,2698,7350,15102
12,Cyprus,,NaN,NaN,NaN,NaN
13,Latvia,,72,74,73,70
14,Lithuania,,141,151,163,172
15,Luxembourg,,14,15,15,13
16,Hungary,,499,348,273,230
17,Malta,,10,16,19,16
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,128,218,404,585
20,Poland,,2202,1860,1530,1321
21,Portugal,,241,590,1132,1269
22,Romania,,309,442,735,1351
23,Slovenia,,NaN,NaN,NaN,NaN
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,98,146,213,213
26,Sweden,,82,68,78,88
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,54,45,39,33
31,Switzerland,,NaN,NaN,NaN,NaN
