,Region,453,458,465,472,479
0,Belgium,,273,255,244,218
1,Bulgaria,,753,573,414,298
2,Czechia,,513,387,297,222
3,Denmark,,15,15,15,15
4,Germany,,1920,2111,2494,2811
5,Estonia,,51,37,26,17
6,Ireland,,51,44,38,32
7,Greece,,599,607,597,581
8,Spain,,1091,1085,1233,1403
9,France,,3062,3220,3485,3538
10,Croatia,,328,381,447,509
11,Italy,,2491,2307,2161,2147
12,Cyprus,,18,23,30,39
13,Latvia,,74,78,85,92
14,Lithuania,,103,123,142,166
15,Luxembourg,,16,17,16,17
16,Hungary,,1449,1161,940,756
17,Malta,,5,5,6,6
18,Netherlands,,176,188,207,224
19,Austria,,196,166,137,111
20,Poland,,3312,2736,2078,1571
21,Portugal,,42,41,38,32
22,Romania,,897,701,505,346
23,Slovenia,,43,39,33,26
24,Slovakia,,428,358,295,234
25,Finland,,15,11,6,4
26,Sweden,,161,163,176,179
27,United Kingdom,,159,128,105,85
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,1,1,2
30,Norway,,13,11,9,7
31,Switzerland,,97,106,112,119
