,Region,474,479,486,493,500
0,Belgium,,232,222,212,199
1,Bulgaria,,288,209,149,106
2,Czechia,,259,202,160,126
3,Denmark,,16,17,19,19
4,Germany,,1217,1304,1241,1145
5,Estonia,,28,27,28,29
6,Ireland,,29,27,22,16
7,Greece,,431,406,370,352
8,Spain,,478,365,320,317
9,France,,1322,1178,1052,978
10,Croatia,,245,185,131,88
11,Italy,,1485,1221,989,767
12,Cyprus,,16,13,8,6
13,Latvia,,56,61,63,63
14,Lithuania,,103,111,117,120
15,Luxembourg,,5,4,4,3
16,Hungary,,565,379,256,165
17,Malta,,2,1,1,0
18,Netherlands,,142,137,130,122
19,Austria,,119,86,57,35
20,Poland,,1270,872,617,471
21,Portugal,,14,12,10,8
22,Romania,,504,367,293,268
23,Slovenia,,36,33,32,29
24,Slovakia,,208,166,134,107
25,Finland,,8,8,7,7
26,Sweden,,139,128,118,112
27,United Kingdom,,99,92,85,78
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,0,0,0
30,Norway,,15,15,15,17
31,Switzerland,,63,61,56,53
