,Region,775,780,787,794,801
0,Belgium,,75,65,32,20
1,Bulgaria,,220,152,100,66
2,Czechia,,200,143,101,68
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1251,1234,1161,1132
5,Estonia,,52,44,33,23
6,Ireland,,56,35,31,26
7,Greece,,422,408,384,368
8,Spain,,830,432,341,240
9,France,,874,617,496,388
10,Croatia,,108,70,45,29
11,Italy,,1075,983,916,868
12,Cyprus,,26,24,20,18
13,Latvia,,111,101,86,68
14,Lithuania,,101,87,75,68
15,Luxembourg,,6,6,5,5
16,Hungary,,298,184,115,77
17,Malta,,6,10,19,39
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,198,200,198,183
20,Poland,,846,658,591,588
21,Portugal,,99,86,111,177
22,Romania,,343,227,142,89
23,Slovenia,,35,22,19,24
24,Slovakia,,218,178,138,109
25,Finland,,64,45,41,32
26,Sweden,,195,83,49,30
27,United Kingdom,,501,398,322,241
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,39,31,24,19
31,Switzerland,,67,62,59,48
