,Region,495,500,507,514,521
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,105,74,48,32
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,8,8,8,8
4,Germany,,599,442,322,214
5,Estonia,,NaN,NaN,NaN,NaN
6,Ireland,,0,0,0,0
7,Greece,,318,296,260,232
8,Spain,,371,240,211,181
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,77,46,27,15
11,Italy,,556,400,277,195
12,Cyprus,,3,1,1,0
13,Latvia,,40,29,20,12
14,Lithuania,,NaN,NaN,NaN,NaN
15,Luxembourg,,2,2,1,1
16,Hungary,,NaN,NaN,NaN,NaN
17,Malta,,0,0,1,1
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,38,30,27,24
20,Poland,,472,255,127,63
21,Portugal,,12,14,16,19
22,Romania,,201,121,69,37
23,Slovenia,,17,13,10,7
24,Slovakia,,46,25,12,6
25,Finland,,7,6,5,4
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,65,71,82,92
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,5,5,5
31,Switzerland,,NaN,NaN,NaN,NaN
