,Region,719,724,731,738,745
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,903,1690,2886,3887
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,2039,2236,2525,2930
5,Estonia,,NaN,NaN,NaN,NaN
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,NaN,NaN,NaN,NaN
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,NaN,NaN,NaN,NaN
11,Italy,,NaN,NaN,NaN,NaN
12,Cyprus,,NaN,NaN,NaN,NaN
13,Latvia,,97,155,230,259
14,Lithuania,,NaN,NaN,NaN,NaN
15,Luxembourg,,NaN,NaN,NaN,NaN
16,Hungary,,812,1480,2440,2527
17,Malta,,16,16,11,6
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,NaN,NaN,NaN,NaN
20,Poland,,2028,1968,2176,2291
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,386,1404,5976,15620
23,Slovenia,,NaN,NaN,NaN,NaN
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,164,228,280,250
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,50,62,67,64
31,Switzerland,,NaN,NaN,NaN,NaN
