,2020-06-20-2020-06-27,2020-06-27-2020-07-04,2020-07-04-2020-07-11,2020-07-11-2020-07-18,2020-07-18-2020-07-25,2020-07-25-2020-08-01,2020-08-01-2020-08-08,2020-08-08-2020-08-15,2020-08-15-2020-08-22,2020-08-22-2020-08-29,2020-08-29-2020-09-05,2020-09-05-2020-09-12,2020-09-12-2020-09-19,2020-09-19-2020-09-26,2020-09-26-2020-10-03,2020-10-03-2020-10-10,2020-10-10-2020-10-17,2020-10-17-2020-10-24,2020-10-24-2020-10-31,2020-10-31-2020-11-07,2020-11-07-2020-11-14,2020-11-14-2020-11-21,2020-11-21-2020-11-28,2020-11-28-2020-12-05,2020-12-05-2020-12-12,2020-12-12-2020-12-19
Karlen_pypm,,,,,,116.29411764705883,48.333333333333336,37.80392156862745,49.92156862745098,39.549019607843135,28.48076923076923,23.403846153846153,26.98076923076923,26.153846153846153,19.365384615384617,24.307692307692307,21.884615384615383,28.576923076923077,26.73076923076923,42.86538461538461,33.48076923076923,36.63461538461539,57.51923076923077,42.69230769230769,66.13461538461539,52.92307692307692
reich_BPagano_RtDriven,,,,,,,,,,,,,,,,,28.78846153846154,42.46153846153846,44.32692307692308,59.44230769230769,54.86538461538461,52.46153846153846,54.57692307692308,63.17307692307692,72.13461538461539,89.98076923076923
reich_Caltech_CS156,,,,,,,,,,,,,,,,,,,,,40.407407407407405,46.092592592592595,29.25925925925926,57.77777777777778,86.98148148148148,66.27777777777777
reich_CEID_Walk,,,,,,,,,21.339285714285715,27.428571428571427,27.660714285714285,31.767857142857142,27.821428571428573,24.428571428571427,26.589285714285715,25.392857142857142,23.5,30.446428571428573,36.589285714285715,46.267857142857146,45.75,68.08928571428571,51.964285714285715,89.46428571428571,117.28571428571429,76.58928571428571
reich_CMU_TimeSeries,,,,,,53.25,33.470588235294116,30.627450980392158,34.31372549019608,21.705882352941178,28.58823529411765,20.58823529411765,23.16,29.44,22.54,25.8,25.1,32.09615384615385,39.529411764705884,47.68627450980392,39.372549019607845,51.01923076923077,44.13461538461539,59.73076923076923,98.9423076923077,77.23076923076923
reich_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,,,,42.94,55.745098039215684,49.44,42.705882352941174,111.06,83.41176470588235,72.70588235294117,120.82352941176471
reich_Covid19Sim_Simulator,,,,32.88461538461539,28.53846153846154,39.19230769230769,27.75,36.55769230769231,,,38.17307692307692,27.71153846153846,31.653846153846153,26.615384615384617,18.307692307692307,27.423076923076923,31.71153846153846,35.71153846153846,28.942307692307693,41.48076923076923,39.88461538461539,43.5,,88.86538461538461,90.46153846153847,81.5
reich_CovidAnalytics_DELPHI,,,,,,,,,,,,,,,,33.470588235294116,28.784313725490197,36.84313725490196,50.92156862745098,52.1764705882353,57.3921568627451,88.76470588235294,79.47058823529412,92.7843137254902,104.0,108.01960784313725
reich_COVIDhub_baseline,,,,49.32142857142857,53.92857142857143,61.517857142857146,35.535714285714285,28.857142857142858,21.214285714285715,27.178571428571427,31.196428571428573,32.267857142857146,28.875,24.0,25.946428571428573,25.678571428571427,23.428571428571427,31.696428571428573,35.910714285714285,45.160714285714285,45.892857142857146,67.41071428571429,51.857142857142854,87.82142857142857,118.66071428571429,76.07142857142857
reich_COVIDhub_ensemble,,,,,54.69642857142857,46.127272727272725,28.163636363636364,18.535714285714285,18.75,18.0,18.910714285714285,20.232142857142858,20.089285714285715,20.785714285714285,16.142857142857142,20.053571428571427,22.017857142857142,26.714285714285715,28.982142857142858,40.30357142857143,36.535714285714285,50.19642857142857,29.125,49.267857142857146,77.92857142857143,61.80357142857143
reich_CU_nochange,,,,,,,,,,,,,,,,,31.235294117647058,29.980392156862745,30.941176470588236,44.76470588235294,41.86274509803921,55.92156862745098,44.03921568627451,75.82352941176471,123.11764705882354,105.50980392156863
reich_CU_scenario_high,,,,,,,,,,,,,,,,,31.568627450980394,29.725490196078432,31.470588235294116,45.254901960784316,42.431372549019606,56.11764705882353,44.666666666666664,75.68627450980392,122.86274509803921,104.82352941176471
reich_CU_scenario_low,,,,,,,,,,,,,,,,,31.392156862745097,30.098039215686274,30.745098039215687,44.254901960784316,41.294117647058826,56.529411764705884,44.84313725490196,75.52941176470588,122.15686274509804,103.3529411764706
