,2020-06-20-2020-06-27,2020-06-27-2020-07-04,2020-07-04-2020-07-11,2020-07-11-2020-07-18,2020-07-18-2020-07-25,2020-07-25-2020-08-01,2020-08-01-2020-08-08,2020-08-08-2020-08-15,2020-08-15-2020-08-22,2020-08-22-2020-08-29,2020-08-29-2020-09-05,2020-09-05-2020-09-12,2020-09-12-2020-09-19,2020-09-19-2020-09-26,2020-09-26-2020-10-03,2020-10-03-2020-10-10,2020-10-10-2020-10-17,2020-10-17-2020-10-24,2020-10-24-2020-10-31,2020-10-31-2020-11-07,2020-11-07-2020-11-14,2020-11-14-2020-11-21,2020-11-21-2020-11-28,2020-11-28-2020-12-05,2020-12-05-2020-12-12,2020-12-12-2020-12-19,2020-12-19-2020-12-26,2020-12-26-2021-01-02,2021-01-02-2021-01-09,2021-01-09-2021-01-16,2021-01-16-2021-01-23,2021-01-23-2021-01-30
ensemble_SIkJa_RF,,,,40.69079535714285,41.939451000000005,37.17089298214285,17.26951060714286,29.937706821428556,32.04235187499999,28.885460571428574,29.4060705,27.918808410714288,20.034229803571435,18.46180232142857,24.121908910714296,20.279478660714286,21.073411464285705,25.103471158928574,23.29741854464286,36.45542913750001,28.059665053571422,45.90734951785718,44.027874464285695,50.126909624999996,67.52626071428573,38.999753333928574,103.07246846071435,69.80107858750002,76.57165681250002,98.51910801071433,79.07695785714286,88.74724548214286
Karlen_pypm,,,,,63.80392156862745,41.549019607843135,24.0,37.450980392156865,33.88235294117647,25.423076923076923,24.942307692307693,21.923076923076923,23.673076923076923,20.153846153846153,15.423076923076923,22.25,24.48076923076923,25.75,25.326923076923077,38.65384615384615,23.28846153846154,33.80769230769231,41.94230769230769,44.63461538461539,50.38461538461539,46.30769230769231,73.78846153846153,54.17307692307692,73.65384615384616,80.23076923076923,62.55769230769231,76.90384615384616
reich_AIpert_pwllnod,,,,,,,,,,,,,,,,,,,,,,,,,,,66.56363636363636,84.47272727272727,79.67272727272727,85.4,,73.94545454545455
reich_BPagano_RtDriven,,,,,,,,,,,,,,,,18.442307692307693,26.576923076923077,29.826923076923077,32.09615384615385,46.01923076923077,34.86538461538461,34.82692307692308,55.48076923076923,42.03846153846154,61.46153846153846,59.40384615384615,91.25,64.8076923076923,81.65384615384616,122.57692307692308,76.21153846153847,67.42307692307692
reich_Caltech_CS156,,,,,,,,,,,,,,,,,,,,38.611111111111114,26.59259259259259,41.03703703703704,29.555555555555557,69.62962962962963,55.48148148148148,48.351851851851855,50.72222222222222,50.75925925925926,108.35185185185185,119.03703703703704,,
reich_CEID_Walk,,,,,,,,19.714285714285715,19.928571428571427,22.410714285714285,24.0,28.732142857142858,23.375,23.696428571428573,21.625,19.053571428571427,21.25,30.053571428571427,22.660714285714285,36.75,31.821428571428573,53.42857142857143,30.785714285714285,90.46428571428571,55.94642857142857,54.035714285714285,59.517857142857146,66.33928571428571,88.0,79.75,65.92857142857143,54.517857142857146
reich_CMU_TimeSeries,,,,,31.365384615384617,46.529411764705884,21.80392156862745,24.901960784313726,20.901960784313726,23.686274509803923,20.392156862745097,28.1,23.54,23.04,21.2,20.62,21.076923076923077,32.1764705882353,27.58823529411765,41.15686274509804,36.98076923076923,61.51923076923077,31.75,86.57692307692308,57.92307692307692,57.86538461538461,60.23076923076923,65.53846153846153,94.09615384615384,117.23076923076923,,65.17307692307692
reich_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,,,25.14,36.23529411764706,45.64,29.392156862745097,53.64,59.13725490196079,52.94117647058823,94.54901960784314,48.294117647058826,101.44444444444444,63.77358490566038,127.81481481481481,,66.62962962962963,78.62264150943396
reich_Covid19Sim_Simulator,,,39.5,25.75,29.846153846153847,44.44230769230769,37.76923076923077,,,38.30769230769231,20.28846153846154,31.01923076923077,22.28846153846154,20.28846153846154,19.615384615384617,24.423076923076923,25.03846153846154,27.134615384615383,27.807692307692307,39.42307692307692,33.38461538461539,,61.65384615384615,52.69230769230769,78.0,77.28846153846153,91.9423076923077,86.23076923076923,83.84615384615384,105.61538461538461,,87.51923076923077
reich_CovidAnalytics_DELPHI,,,,,,,,,,,,,,,24.254901960784313,24.019607843137255,22.705882352941178,43.78431372549019,32.64705882352941,48.27450980392157,51.431372549019606,69.66666666666667,62.509803921568626,87.6078431372549,92.2156862745098,93.29411764705883,56.84313725490196,95.6078431372549,126.80392156862744,128.58823529411765,,101.05882352941177
reich_COVIDhub_baseline,,,35.375,36.19642857142857,30.589285714285715,42.214285714285715,23.267857142857142,20.392857142857142,21.875,22.232142857142858,24.5,28.803571428571427,21.732142857142858,23.267857142857142,20.428571428571427,19.321428571428573,21.214285714285715,30.196428571428573,22.392857142857142,36.892857142857146,31.107142857142858,53.642857142857146,31.535714285714285,89.42857142857143,56.035714285714285,54.892857142857146,56.607142857142854,65.67857142857143,87.53571428571429,78.44642857142857,,
