,County,663,668,675,682,689
0,01001,NaN,59,59,52,40
1,01003,NaN,238,279,250,258
2,01005,NaN,19,16,15,15
3,01007,NaN,15,14,15,12
4,01009,NaN,45,38,36,35
5,01011,NaN,1,1,0,1
6,01013,NaN,13,10,11,9
7,01015,NaN,64,44,57,66
8,01017,NaN,15,20,14,14
9,01019,NaN,21,18,21,18
10,01021,NaN,57,57,52,54
11,01023,NaN,7,6,5,6
12,01025,NaN,13,11,12,12
13,01027,NaN,12,10,8,9
14,01029,NaN,13,11,13,10
15,01031,NaN,45,45,55,31
16,01033,NaN,41,35,32,29
17,01035,NaN,12,10,10,8
18,01037,NaN,11,9,8,12
19,01039,NaN,58,68,74,72
20,01041,NaN,27,22,19,15
21,01043,NaN,89,87,75,75
22,01045,NaN,22,21,21,22
23,01047,NaN,20,17,13,11
24,01049,NaN,42,40,41,34
25,01051,NaN,156,151,145,156
26,01053,NaN,27,23,24,21
27,01055,NaN,34,34,34,34
28,01057,NaN,83,75,69,58
29,01059,NaN,68,56,37,37
30,01061,NaN,8,7,7,7
31,01063,NaN,6,8,7,6
32,01065,NaN,9,9,9,9
33,01067,NaN,11,11,12,8
34,01069,NaN,65,62,66,62
35,01071,NaN,27,24,22,18
36,01073,NaN,206,206,206,206
37,01075,NaN,47,37,32,28
38,01077,NaN,79,65,75,57
39,01079,NaN,59,52,43,35
40,01081,NaN,71,81,78,73
41,01083,NaN,112,96,92,123
42,01085,NaN,2,1,1,1
43,01087,NaN,8,4,1,0
44,01089,NaN,94,81,70,80
45,01091,NaN,9,7,8,5
46,01093,NaN,46,41,37,36
47,01095,NaN,59,54,39,37
48,01097,NaN,192,220,210,222
49,01099,NaN,8,7,7,6
50,01101,NaN,36,25,26,27
51,01103,NaN,180,156,109,113
52,01105,NaN,2,2,1,0
53,01107,NaN,22,19,19,15
54,01109,NaN,30,24,25,29
55,01111,NaN,12,11,12,14
56,01113,NaN,23,20,16,25
57,01115,NaN,49,48,50,52
58,01117,NaN,108,101,84,70
59,01119,NaN,7,7,7,5
60,01121,NaN,39,29,27,23
61,01123,NaN,36,26,23,35
