,County,684,689,696
0,01001,NaN,32,28
1,01003,NaN,113,120
2,01005,NaN,12,11
3,01007,NaN,11,12
4,01009,NaN,57,55
5,01011,NaN,2,2
6,01013,NaN,10,10
7,01015,NaN,46,40
8,01017,NaN,17,17
9,01019,NaN,28,26
10,01021,NaN,57,51
11,01023,NaN,4,6
12,01025,NaN,8,7
13,01027,NaN,9,10
14,01029,NaN,7,8
15,01031,NaN,19,19
16,01033,NaN,34,30
17,01035,NaN,6,5
18,01037,NaN,9,9
19,01039,NaN,30,28
20,01041,NaN,10,10
21,01043,NaN,87,89
22,01045,NaN,22,19
23,01047,NaN,14,17
24,01049,NaN,89,111
25,01051,NaN,35,30
26,01053,NaN,11,10
27,01055,NaN,42,45
28,01057,NaN,17,14
29,01059,NaN,31,28
30,01061,NaN,11,8
31,01063,NaN,2,1
32,01065,NaN,10,8
33,01067,NaN,4,4
34,01069,NaN,45,44
35,01071,NaN,37,35
36,01073,NaN,284,283
37,01075,NaN,18,17
38,01077,NaN,90,89
39,01079,NaN,21,22
40,01081,NaN,101,103
41,01083,NaN,52,55
42,01085,NaN,1,2
43,01087,NaN,9,10
44,01089,NaN,185,203
45,01091,NaN,4,2
46,01093,NaN,24,25
47,01095,NaN,52,62
48,01097,NaN,167,144
49,01099,NaN,12,11
50,01101,NaN,74,70
51,01103,NaN,79,77
52,01105,NaN,0,0
53,01107,NaN,14,14
54,01109,NaN,12,12
55,01111,NaN,19,20
56,01113,NaN,28,25
57,01115,NaN,75,84
58,01117,NaN,101,99
59,01119,NaN,7,6
60,01121,NaN,46,37
61,01123,NaN,32,30
62,01125,NaN,143,110
63,01127,NaN,99,103
64,01129,NaN,2,0
65,01131,NaN,7,6
66,01133,NaN,7,7
67,02013,NaN,1,1
68,02016,NaN,2,2
69,02020,NaN,629,633
70,02050,NaN,100,84
71,02060,NaN,0,0
72,02068,NaN,2,2
73,02070,NaN,12,15
74,02090,NaN,148,132
75,02100,NaN,2,2
76,02105,NaN,0,0
77,02110,NaN,46,44
78,02122,NaN,87,84
79,02130,NaN,87,81
80,02150,NaN,11,10
81,02158,NaN,40,38
82,02164,NaN,5,5
83,02170,NaN,315,249
84,02180,NaN,56,38
85,02185,NaN,24,25
86,02188,NaN,46,44
87,02195,NaN,19,19
88,02198,NaN,11,12
89,02220,NaN,9,12
90,02230,NaN,1,1
91,02240,NaN,11,14
92,02261,NaN,0,0
93,02275,NaN,6,6
94,02282,NaN,1,1
95,02290,NaN,2,2
96,04001,NaN,224,213
97,04003,NaN,441,450
98,04005,NaN,456,376
99,04007,NaN,222,209
100,04009,NaN,138,146
101,04011,NaN,26,27
102,04012,NaN,40,42
103,04013,NaN,12374,12237
104,04015,NaN,602,602
105,04017,NaN,501,435
106,04019,NaN,3013,2743
107,04021,NaN,1884,1886
108,04023,NaN,147,133
109,04025,NaN,881,892
110,04027,NaN,264,296
111,05001,NaN,9,8
112,05003,NaN,16,16
113,05005,NaN,104,111
114,05007,NaN,466,477
115,05009,NaN,102,108
116,05011,NaN,15,18
117,05013,NaN,3,3
118,05015,NaN,38,39
119,05017,NaN,2,2
120,05019,NaN,24,25
121,05021,NaN,23,24
122,05023,NaN,71,75
123,05025,NaN,8,9
124,05027,NaN,8,9
125,05029,NaN,41,36
126,05031,NaN,241,305
127,05033,NaN,74,78
128,05035,NaN,39,35
129,05037,NaN,18,18
130,05039,NaN,6,6
131,05041,NaN,15,18
132,05043,NaN,14,13
133,05045,NaN,227,246
134,05047,NaN,18,20
135,05049,NaN,39,39
136,05051,NaN,48,48
137,05053,NaN,18,22
138,05055,NaN,110,114
139,05057,NaN,25,27
140,05059,NaN,35,33
141,05061,NaN,23,21
142,05063,NaN,126,129
143,05065,NaN,36,37
144,05067,NaN,49,46
145,05069,NaN,42,44
146,05071,NaN,35,34
147,05073,NaN,3,4
148,05075,NaN,27,28
149,05077,NaN,22,26
150,05079,NaN,29,32
151,05081,NaN,6,6
152,05083,NaN,14,16
153,05085,NaN,135,171
154,05087,NaN,54,53
155,05089,NaN,57,65
156,05091,NaN,50,52
157,05093,NaN,82,83
158,05095,NaN,2,2
159,05097,NaN,3,2
160,05099,NaN,7,6
161,05101,NaN,16,17
162,05103,NaN,22,26
163,05105,NaN,19,21
164,05107,NaN,17,20
165,05109,NaN,10,10
166,05111,NaN,52,56
167,05113,NaN,7,7
168,05115,NaN,97,96
169,05117,NaN,2,2
170,05119,NaN,469,495
171,05121,NaN,35,36
172,05123,NaN,16,15
173,05125,NaN,137,161
174,05127,NaN,7,6
175,05129,NaN,14,15
176,05131,NaN,176,195
177,05133,NaN,33,38
178,05135,NaN,51,49
179,05137,NaN,40,40
180,05139,NaN,61,65
181,05141,NaN,29,30
182,05143,NaN,352,377
183,05145,NaN,154,176
184,05147,NaN,3,2
185,05149,NaN,27,28
186,06001,NaN,767,814
187,06003,NaN,2,2
188,06005,NaN,51,51
189,06007,NaN,232,223
190,06009,NaN,81,80
191,06011,NaN,35,40
192,06013,NaN,765,887
193,06015,NaN,49,52
194,06017,NaN,211,251
195,06019,NaN,1131,1283
196,06021,NaN,30,30
197,06023,NaN,179,174
198,06025,NaN,608,715
199,06027,NaN,22,25
200,06029,NaN,1394,1436
201,06031,NaN,232,235
202,06033,NaN,57,49
203,06035,NaN,48,46
204,06037,NaN,8985,9808
205,06039,NaN,283,302
206,06041,NaN,245,240
207,06043,NaN,34,44
208,06045,NaN,109,103
209,06047,NaN,399,423
210,06049,NaN,27,23
211,06051,NaN,39,31
212,06053,NaN,432,353
213,06055,NaN,65,65
214,06057,NaN,140,149
215,06059,NaN,2172,1969
216,06061,NaN,443,417
217,06063,NaN,33,35
218,06065,NaN,3852,4293
219,06067,NaN,1436,1534
220,06069,NaN,101,88
221,06071,NaN,3589,4192
222,06073,NaN,3462,4474
223,06075,NaN,443,443
224,06077,NaN,916,1029
225,06079,NaN,303,327
226,06081,NaN,423,461
227,06083,NaN,404,461
228,06085,NaN,1345,1290
229,06087,NaN,310,282
230,06089,NaN,218,222
231,06091,NaN,2,2
232,06093,NaN,65,87
233,06095,NaN,355,348
234,06097,NaN,402,361
235,06099,NaN,1016,689
236,06101,NaN,123,152
237,06103,NaN,64,80
238,06105,NaN,14,15
239,06107,NaN,967,914
240,06109,NaN,77,88
241,06111,NaN,608,664
242,06113,NaN,198,237
243,06115,NaN,80,82
244,08001,NaN,1418,1386
245,08003,NaN,60,56
246,08005,NaN,1658,1489
247,08007,NaN,72,67
248,08009,NaN,8,7
249,08011,NaN,21,17
250,08013,NaN,579,565
251,08014,NaN,144,145
252,08015,NaN,45,43
253,08017,NaN,1,1
254,08019,NaN,13,13
255,08021,NaN,14,14
256,08023,NaN,7,8
257,08025,NaN,12,13
258,08027,NaN,8,8
259,08029,NaN,59,66
260,08031,NaN,1574,1419
261,08033,NaN,4,5
262,08035,NaN,848,767
263,08037,NaN,108,106
264,08039,NaN,54,59
265,08041,NaN,1928,1674
266,08043,NaN,155,136
267,08045,NaN,178,171
268,08047,NaN,8,8
269,08049,NaN,27,27
270,08051,NaN,23,23
271,08053,NaN,1,1
272,08055,NaN,23,23
273,08057,NaN,2,2
274,08059,NaN,1420,1374
275,08061,NaN,5,5
276,08063,NaN,31,31
277,08065,NaN,19,19
278,08067,NaN,118,113
279,08069,NaN,757,684
280,08071,NaN,65,70
281,08073,NaN,21,21
282,08075,NaN,49,45
283,08077,NaN,484,412
284,08079,NaN,0,0
285,08081,NaN,22,23
286,08083,NaN,73,61
287,08085,NaN,116,105
288,08087,NaN,82,76
289,08089,NaN,56,57
290,08091,NaN,6,6
291,08093,NaN,41,40
292,08095,NaN,5,5
293,08097,NaN,26,26
294,08099,NaN,41,37
295,08101,NaN,458,430
296,08103,NaN,20,20
297,08105,NaN,55,44
298,08107,NaN,41,42
299,08109,NaN,12,13
300,08111,NaN,0,0
301,08113,NaN,12,12
302,08115,NaN,3,3
303,08117,NaN,107,102
304,08119,NaN,66,62
305,08121,NaN,8,7
306,08123,NaN,958,854
307,08125,NaN,17,18
308,09001,NaN,1414,1752
309,09003,NaN,1808,1793
310,09005,NaN,476,540
311,09007,NaN,332,318
312,09009,NaN,1522,1633
313,09011,NaN,665,653
314,09013,NaN,253,253
315,09015,NaN,414,426
316,10001,NaN,632,651
317,10003,NaN,1673,1683
318,10005,NaN,608,608
319,11001,NaN,670,694
320,12001,NaN,119,115
321,12003,NaN,5,6
322,12005,NaN,50,44
323,12007,NaN,3,5
324,12009,NaN,313,336
325,12011,NaN,946,985
326,12013,NaN,2,3
327,12015,NaN,89,88
328,12017,NaN,83,96
329,12019,NaN,80,84
330,12021,NaN,196,210
331,12023,NaN,23,20
332,12027,NaN,7,7
333,12029,NaN,5,4
334,12031,NaN,320,386
335,12033,NaN,100,79
336,12035,NaN,71,72
337,12037,NaN,0,0
338,12039,NaN,17,15
339,12041,NaN,6,4
340,12043,NaN,3,3
341,12045,NaN,1,1
342,12047,NaN,6,6
343,12049,NaN,6,5
344,12051,NaN,11,10
345,12053,NaN,68,64
346,12055,NaN,26,23
347,12057,NaN,959,967
348,12059,NaN,3,3
349,12061,NaN,47,60
350,12063,NaN,9,8
351,12065,NaN,5,5
352,12067,NaN,2,2
353,12069,NaN,193,188
354,12071,NaN,363,303
355,12073,NaN,104,88
356,12075,NaN,26,25
357,12077,NaN,3,2
358,12079,NaN,9,8
359,12081,NaN,170,165
360,12083,NaN,149,140
361,12085,NaN,63,65
362,12086,NaN,1746,1784
363,12087,NaN,74,46
364,12089,NaN,38,36
365,12091,NaN,71,89
366,12093,NaN,4,4
367,12095,NaN,675,827
368,12097,NaN,228,265
369,12099,NaN,770,687
370,12101,NaN,231,224
371,12103,NaN,429,399
372,12105,NaN,367,319
373,12107,NaN,20,23
374,12109,NaN,160,163
375,12111,NaN,90,86
376,12113,NaN,73,69
377,12115,NaN,266,296
378,12117,NaN,307,282
379,12119,NaN,56,52
380,12121,NaN,10,9
381,12123,NaN,8,7
382,12125,NaN,3,3
383,12127,NaN,351,343
384,12129,NaN,11,8
385,12131,NaN,28,22
386,12133,NaN,10,10
387,13001,NaN,11,11
388,13003,NaN,7,7
389,13005,NaN,6,6
390,13007,NaN,2,2
391,13009,NaN,15,14
392,13011,NaN,21,22
393,13013,NaN,86,96
394,13015,NaN,95,98
395,13017,NaN,5,5
396,13019,NaN,9,8
397,13021,NaN,69,57
398,13023,NaN,6,7
399,13025,NaN,3,1
400,13027,NaN,4,4
401,13029,NaN,21,21
402,13031,NaN,34,37
403,13033,NaN,10,8
404,13035,NaN,19,18
405,13037,NaN,0,0
406,13039,NaN,21,20
407,13043,NaN,0,1
408,13045,NaN,95,111
409,13047,NaN,52,54
410,13049,NaN,4,5
411,13051,NaN,153,162
412,13053,NaN,36,36
413,13055,NaN,28,29
414,13057,NaN,226,260
415,13059,NaN,63,62
416,13061,NaN,1,1
417,13063,NaN,237,287
418,13065,NaN,1,1
419,13067,NaN,671,759
420,13069,NaN,13,13
421,13071,NaN,19,18
422,13073,NaN,124,152
423,13075,NaN,10,9
424,13077,NaN,140,145
425,13079,NaN,1,1
426,13081,NaN,18,21
427,13083,NaN,14,14
428,13085,NaN,22,24
429,13087,NaN,6,6
430,13089,NaN,479,557
431,13091,NaN,11,10
432,13093,NaN,1,1
433,13095,NaN,21,21
434,13097,NaN,115,128
435,13099,NaN,0,1
436,13101,NaN,2,2
437,13103,NaN,47,54
438,13105,NaN,14,11
439,13107,NaN,3,2
440,13109,NaN,6,7
441,13111,NaN,25,27
442,13113,NaN,95,122
443,13115,NaN,77,77
444,13117,NaN,208,240
445,13119,NaN,24,35
446,13121,NaN,806,886
447,13123,NaN,30,34
448,13125,NaN,0,0
449,13127,NaN,44,50
450,13129,NaN,47,63
451,13131,NaN,11,12
452,13133,NaN,11,11
453,13135,NaN,729,804
454,13137,NaN,42,42
455,13139,NaN,261,284
456,13141,NaN,7,8
457,13143,NaN,13,13
458,13145,NaN,14,14
459,13147,NaN,21,23
460,13149,NaN,4,4
461,13151,NaN,257,276
462,13153,NaN,97,75
463,13155,NaN,6,6
464,13157,NaN,90,109
465,13159,NaN,6,6
466,13161,NaN,2,2
467,13163,NaN,7,8
468,13165,NaN,1,1
469,13167,NaN,2,2
470,13169,NaN,15,20
471,13171,NaN,13,13
472,13173,NaN,4,4
473,13175,NaN,19,18
474,13177,NaN,15,16
475,13179,NaN,28,28
476,13181,NaN,7,8
477,13183,NaN,9,9
478,13185,NaN,58,57
479,13187,NaN,28,35
480,13189,NaN,16,19
481,13191,NaN,4,4
482,13193,NaN,3,3
483,13195,NaN,22,28
484,13197,NaN,5,7
485,13199,NaN,13,15
486,13201,NaN,1,1
487,13205,NaN,8,8
