,State,313,318,325,332,339
0,Washington,2774,49,48,40,32
1,Illinois,12985,1032,1248,1282,1318
2,California,19173,572,677,681,688
3,Arizona,6639,204,237,233,221
4,Massachusetts,10748,457,545,546,550
5,Wisconsin,3494,438,562,612,678
6,Texas,21896,1086,1255,1211,1146
7,Nebraska,1018,68,74,69,58
8,Utah,871,76,75,63,55
9,Oregon,912,112,135,137,137
10,Florida,18597,748,858,825,781
11,New York,34605,523,599,599,598
12,Rhode Island,1373,30,35,34,33
13,Georgia,9452,278,284,248,219
14,New Hampshire,526,32,39,40,41
15,North Carolina,5261,296,323,305,282
16,New Jersey,16993,315,432,511,590
17,Colorado,3037,358,451,478,513
18,Maryland,4641,349,485,592,717
19,Nevada,2144,230,300,344,387
20,Tennessee,4602,314,343,318,289
21,Hawaii,244,29,33,32,31
22,Indiana,5723,455,515,494,471
23,Kentucky,1908,149,167,157,147
24,Minnesota,3652,697,845,869,889
25,Oklahoma,1743,201,230,224,217
26,Pennsylvania,10335,1029,1405,1674,1987
27,South Carolina,4381,106,110,98,87
28,District of Columbia,680,19,22,23,22
29,Kansas,1560,74,79,66,53
30,Missouri,3861,151,153,132,115
31,Vermont,69,8,16,29,50
32,Virginia,4062,104,116,112,102
33,Connecticut,5020,88,112,117,127
34,Iowa,2426,329,400,414,426
35,Louisiana,6420,186,199,185,172
36,Ohio,6429,487,648,746,868
37,Michigan,9564,487,615,642,686
38,South Dakota,946,187,246,267,262
39,Arkansas,2502,209,228,213,199
40,Delaware,772,56,65,63,63
41,Mississippi,3807,273,319,316,311
42,New Mexico,1568,232,277,279,283
43,North Dakota,933,91,94,79,70
44,Wyoming,215,37,56,55,56
45,Alaska,121,3,3,2,1
46,Maine,194,15,20,24,29
47,Alabama,3578,131,144,135,120
48,Idaho,929,86,90,78,70
49,Montana,681,53,50,40,30
50,Puerto Rico,1106,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,735,138,166,170,175
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
