,State,411,416,423,430,437
0,Washington,345731,4631,4253,3840,3652
1,Illinois,1199441,9744,8681,7831,7890
2,California,3602380,28328,23986,20284,16874
3,Arizona,827237,5955,4648,3538,2794
4,Massachusetts,592344,9337,8267,7511,7162
5,Wisconsin,621842,3753,3385,3124,3096
6,Texas,2699083,39966,34641,29841,26884
7,Nebraska,203027,1738,1578,1524,1600
8,Utah,375110,3575,3137,2731,2417
9,Oregon,157515,1985,1906,1879,1821
10,Florida,1948307,33038,30611,26892,24949
11,New York,1700091,41831,38199,37277,37234
12,Rhode Island,128981,2250,2076,1861,1699
13,Georgia,1024931,16285,14930,13679,12824
14,New Hampshire,77060,1555,1538,1570,1713
15,North Carolina,874906,13334,11896,10875,10682
16,New Jersey,814916,19395,18190,18238,19234
17,Colorado,437187,7364,7515,7964,8895
18,Maryland,388035,4754,4660,5062,6010
19,Nevada,296393,1754,1399,1178,1054
20,Tennessee,783904,6616,5534,4561,3946
21,Hawaii,28148,421,479,534,622
22,Indiana,667736,4777,4151,3614,3035
23,Kentucky,411040,6079,5627,5561,5877
24,Minnesota,490483,4659,4594,4792,5144
25,Oklahoma,429162,3978,3343,2703,2173
26,Pennsylvania,952818,14462,14198,13891,14322
27,South Carolina,526716,9124,7996,7189,6625
28,District of Columbia,41579,NaN,NaN,NaN,NaN
29,Kansas,298788,1931,1681,1497,1313
30,Missouri,498269,2990,2910,2857,2518
31,Vermont,16199,699,664,594,562
32,Virginia,586592,9228,7792,6326,5307
33,Connecticut,287396,5339,4843,4219,3712
34,Iowa,340128,2971,2683,2430,2209
35,Louisiana,434289,4784,4694,4629,4988
36,Ohio,979725,8330,6132,4932,4503
37,Michigan,658355,10703,12079,14588,18373
38,South Dakota,113596,753,592,488,402
39,Arkansas,324951,3356,2709,2094,1619
40,Delaware,88563,1522,1457,1522,1719
41,Mississippi,297651,3407,3252,2863,2673
42,New Mexico,187040,1628,1246,972,788
43,North Dakota,100419,353,271,202,158
44,Wyoming,54903,398,336,291,263
45,Alaska,59624,895,870,879,917
46,Maine,45933,1038,1033,1085,1223
47,Alabama,500092,4232,3196,2437,1870
48,Idaho,173309,1674,1631,1710,1711
49,Montana,100959,844,780,762,795
50,Puerto Rico,101327,NaN,NaN,NaN,NaN
51,Virgin Islands,2744,NaN,NaN,NaN,NaN
52,Guam,7751,NaN,NaN,NaN,NaN
53,West Virginia,133627,1347,1057,818,651
54,Northern Mariana Islands,146,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
