,State,425,430,437,444,451
0,Washington,NaN,6774,8241,10319,12432
1,Illinois,NaN,9092,7774,6812,6008
2,California,NaN,18448,19060,19665,22692
3,Arizona,NaN,3226,2299,1680,1245
4,Massachusetts,NaN,11731,12785,14369,17996
5,Wisconsin,NaN,3356,3170,3084,2890
6,Texas,NaN,28153,28866,32069,37535
7,Nebraska,NaN,1450,1346,1301,1290
8,Utah,NaN,3284,3325,2903,2908
9,Oregon,NaN,2078,2094,2211,2529
10,Florida,NaN,31514,32837,33476,37264
11,New York,NaN,45324,45204,44556,45864
12,Rhode Island,NaN,2590,2835,3093,3574
13,Georgia,NaN,10881,11303,12133,12282
14,New Hampshire,NaN,1683,1716,1844,2079
15,North Carolina,NaN,9745,9036,8614,8030
16,New Jersey,NaN,31672,40095,46994,49359
17,Colorado,NaN,7421,7693,8070,8733
18,Maryland,NaN,7195,8274,9333,10689
19,Nevada,NaN,1942,1723,1504,1302
20,Tennessee,NaN,7846,7528,8192,9408
21,Hawaii,NaN,647,828,1130,1593
22,Indiana,NaN,4812,4352,3683,3573
23,Kentucky,NaN,5482,5716,4955,4609
24,Minnesota,NaN,7915,8920,10104,10611
25,Oklahoma,NaN,2404,2077,1842,1668
26,Pennsylvania,NaN,17499,25654,37723,58044
27,South Carolina,NaN,6047,5168,4467,3713
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,1083,826,642,504
30,Missouri,NaN,3821,3455,3467,3741
31,Vermont,NaN,855,947,1126,1446
32,Virginia,NaN,8310,8323,8417,8691
33,Connecticut,NaN,5806,6569,7307,8711
34,Iowa,NaN,2555,2192,2197,2287
35,Louisiana,NaN,3854,4377,4844,4864
36,Ohio,NaN,10455,10903,11748,11976
37,Michigan,NaN,26669,39520,47071,60381
38,South Dakota,NaN,1275,1404,1377,1251
39,Arkansas,NaN,1636,1469,1371,1354
40,Delaware,NaN,1816,1878,2023,1989
41,Mississippi,NaN,2086,1802,1591,1417
42,New Mexico,NaN,931,635,435,314
43,North Dakota,NaN,476,429,425,463
44,Wyoming,NaN,306,262,219,195
45,Alaska,NaN,848,858,898,1002
46,Maine,NaN,1505,1664,1866,2075
47,Alabama,NaN,4666,4000,3383,2497
48,Idaho,NaN,2636,2896,3487,4678
49,Montana,NaN,1129,1162,1144,1110
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2186,2338,2514,2556
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
