,State,361,367,374,381,388
0,Washington,3903,178,186,201,205
1,Illinois,20050,799,838,792,733
2,California,33615,3685,3917,4156,4232
3,Arizona,11266,1136,1283,1333,1318
4,Massachusetts,13652,529,534,538,514
5,Wisconsin,5906,320,353,351,338
6,Texas,32600,2306,2469,2536,2571
7,Nebraska,1837,67,69,65,59
8,Utah,1493,100,104,104,104
9,Oregon,1800,197,198,204,203
10,Florida,24137,1229,1305,1411,1482
11,New York,40993,1453,1525,1564,1549
12,Rhode Island,2005,83,83,82,78
13,Georgia,12296,893,934,1019,1077
14,New Hampshire,933,64,70,75,77
15,North Carolina,8083,583,657,730,796
16,New Jersey,20439,650,649,667,675
17,Colorado,5379,156,137,125,108
18,Maryland,6567,301,310,315,317
19,Nevada,3779,313,329,331,320
20,Tennessee,8391,498,484,471,444
21,Hawaii,321,14,14,15,17
22,Indiana,9310,299,254,231,200
23,Kentucky,3127,241,253,273,288
24,Minnesota,5995,212,192,182,165
25,Oklahoma,2987,228,221,232,236
26,Pennsylvania,19255,1472,1292,1190,1042
27,South Carolina,6237,485,443,471,495
28,District of Columbia,850,32,35,36,36
29,Kansas,3489,331,397,413,422
30,Missouri,6468,299,273,264,246
31,Vermont,163,8,9,10,11
32,Virginia,5729,366,380,402,429
33,Connecticut,6594,249,277,293,295
34,Iowa,4323,188,199,187,173
35,Louisiana,8203,354,274,290,295
36,Ohio,10200,558,490,468,433
37,Michigan,14669,463,480,460,428
38,South Dakota,1656,69,49,42,36
39,Arkansas,4311,289,314,314,307
40,Delaware,1016,39,45,47,47
41,Mississippi,5521,345,301,284,266
42,New Mexico,2932,184,176,167,154
43,North Dakota,1406,36,33,28,24
44,Wyoming,522,39,37,36,33
45,Alaska,229,6,7,7,6
46,Maine,511,74,82,83,90
47,Alabama,6120,803,904,1018,1082
48,Idaho,1607,72,76,72,67
49,Montana,1092,43,47,47,46
50,Puerto Rico,1703,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1776,182,183,188,186
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
