,State,277,283,290,297,304
0,Washington,102913,5608,6123,6563,6593
1,Illinois,378958,35858,39698,41299,41809
2,California,906596,33973,38062,40886,40674
3,Arizona,238163,8737,9861,10870,11080
4,Massachusetts,150565,7777,8687,9593,10151
5,Wisconsin,198166,31822,34382,36152,35871
6,Texas,892006,40811,44616,46713,46609
7,Nebraska,63797,5903,6165,6496,6148
8,Utah,104882,11856,12613,13146,12230
9,Oregon,42101,2631,2750,2764,2889
10,Florida,778636,25249,28221,30856,32983
11,New York,495464,12054,12731,13173,12758
12,Rhode Island,30118,2318,2596,2748,2846
13,Georgia,350923,11456,12684,14048,14502
14,New Hampshire,10328,704,750,795,824
15,North Carolina,260099,15260,15679,16412,16524
16,New Jersey,228468,9484,10518,11255,11356
17,Colorado,95066,11973,13613,14494,14438
18,Maryland,140279,5212,5534,5923,5979
19,Nevada,95703,6448,7310,7871,7775
20,Tennessee,247587,20981,22817,23461,23832
21,Hawaii,14672,669,682,711,715
22,Indiana,162607,17036,18408,19375,19549
23,Kentucky,96942,10723,11744,12273,11884
24,Minnesota,133802,11891,12508,12916,12940
25,Oklahoma,116736,10004,10644,10923,10544
26,Pennsylvania,198713,12696,13765,14709,15065
27,South Carolina,170678,7896,8077,8565,8769
28,District of Columbia,16767,442,485,503,519
29,Kansas,75816,5133,5405,5717,5686
30,Missouri,171796,13634,14318,14818,14039
31,Vermont,2073,154,158,169,173
32,Virginia,173371,7586,7628,8069,8091
33,Connecticut,66052,3241,3596,3953,3979
34,Iowa,116238,10221,10783,11294,10949
35,Louisiana,179842,4197,4271,4423,4522
36,Ohio,198115,19087,21050,22076,22149
37,Michigan,175612,14816,16211,16891,17669
38,South Dakota,39203,6757,7314,7756,7653
39,Arkansas,106115,7486,7970,8472,8549
40,Delaware,23961,845,874,893,900
41,Mississippi,115088,5088,5587,5798,5921
42,New Mexico,41863,5997,6742,7262,7476
43,North Dakota,37719,6170,6818,7257,7648
44,Wyoming,11041,2056,2252,2351,2376
45,Alaska,14070,2534,2687,2866,2726
46,Maine,6199,308,318,333,341
47,Alabama,184355,11997,13979,14309,15030
48,Idaho,59344,6618,7216,7479,7510
49,Montana,27880,5282,5502,5711,5834
50,Puerto Rico,62503,5342,5250,5299,5542
51,Virgin Islands,1346,7,8,11,13
52,Guam,4141,487,497,510,511
53,West Virginia,21907,1881,1995,2109,2205
54,Northern Mariana Islands,88,1,1,2,2
55,American Samoa,0,0,0,0,0
