,State,670,675,682,689,696,703,710
0,Washington,NaN,6888,5689,4651,3755,3005,2378
1,Illinois,NaN,37724,47071,53139,52542,45089,33812
2,California,NaN,28576,21388,14557,9065,5230,2842
3,Arizona,NaN,29059,28977,26370,21750,16358,11166
4,Massachusetts,NaN,28655,44513,59480,63376,53371,36999
5,Wisconsin,NaN,15526,13376,11050,8743,6623,4799
6,Texas,NaN,7124,4914,3342,2242,1482,964
7,Nebraska,NaN,10935,12520,12958,12200,10550,8478
8,Utah,NaN,6646,5375,4228,3242,2432,1786
9,Oregon,NaN,4267,3002,1938,1148,629,321
10,Florida,NaN,1013,585,331,185,101,54
11,New York,NaN,35902,36473,36499,35748,34250,31963
12,Rhode Island,NaN,4614,4779,3729,2392,1385,767
13,Georgia,NaN,1847,1282,884,605,410,276
14,New Hampshire,NaN,7844,8584,8606,7803,6388,4740
15,North Carolina,NaN,3932,2794,1966,1364,936,635
16,New Jersey,NaN,7378,6650,5951,5287,4667,4082
17,Colorado,NaN,19276,15938,12208,8781,6011,3978
18,Maryland,NaN,3904,3420,2963,2540,2156,1811
19,Nevada,NaN,2622,2274,1960,1674,1422,1197
20,Tennessee,NaN,912,555,333,198,116,67
21,Hawaii,NaN,107,68,43,26,16,10
22,Indiana,NaN,21509,22285,19878,15175,10048,5934
23,Kentucky,NaN,3828,2940,2240,1690,1263,930
24,Minnesota,NaN,23907,18805,13418,9071,5954,3854
25,Oklahoma,NaN,2627,1954,1430,1034,735,518
26,Pennsylvania,NaN,47092,46460,38461,27955,18918,12379
27,South Carolina,NaN,725,426,243,136,75,39
28,District of Columbia,NaN,844,996,1042,934,718,488
29,Kansas,NaN,4165,3684,3216,2757,2325,1926
30,Missouri,NaN,26234,30189,24290,14291,6780,2865
31,Vermont,NaN,2356,2398,2379,2291,2144,1944
32,Virginia,NaN,4793,3778,2950,2282,1748,1326
33,Connecticut,NaN,12598,31198,60547,74531,59907,36173
34,Iowa,NaN,13037,13494,11928,8973,5862,3431
35,Louisiana,NaN,1113,813,571,382,244,148
36,Ohio,NaN,14384,11913,9788,8002,6511,5297
37,Michigan,NaN,48209,48036,45817,41793,36504,30607
38,South Dakota,NaN,2578,2171,1638,1109,682,386
39,Arkansas,NaN,1123,865,664,506,384,290
40,Delaware,NaN,970,746,564,420,308,224
41,Mississippi,NaN,1102,801,544,346,204,114
42,New Mexico,NaN,8552,6523,4297,2503,1328,661
43,North Dakota,NaN,1251,897,631,438,301,205
44,Wyoming,NaN,1150,718,413,223,115,58
45,Alaska,NaN,862,513,291,159,82,42
46,Maine,NaN,2966,2688,2395,2103,1820,1554
47,Alabama,NaN,689,431,266,162,98,58
48,Idaho,NaN,2308,1720,1264,918,660,470
49,Montana,NaN,2039,1459,1014,685,451,287
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5145,4231,2974,1831,1031,552
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
