,State,754,759,766,773,780,787,794
0,Washington,NaN,26019,13595,6927,3476,1728,852
1,Illinois,NaN,12327,5659,2578,1166,523,233
2,California,NaN,41153,17026,6990,2858,1159,468
3,Arizona,NaN,7132,2809,1099,430,167,65
4,Massachusetts,NaN,1705,648,247,93,36,13
5,Wisconsin,NaN,3482,1332,510,196,75,28
6,Texas,NaN,24413,10235,4246,1747,712,289
7,Nebraska,NaN,5262,2968,1643,898,485,259
8,Utah,NaN,1166,445,169,65,25,9
9,Oregon,NaN,16764,9614,5232,2724,1361,654
10,Florida,NaN,10438,4300,1758,716,290,118
11,New York,NaN,8580,3630,1527,645,270,113
12,Rhode Island,NaN,205,78,29,11,4,2
13,Georgia,NaN,9209,4148,1831,795,340,142
14,New Hampshire,NaN,2520,1268,630,310,153,75
15,North Carolina,NaN,6105,2414,952,377,149,58
16,New Jersey,NaN,3412,1427,590,243,98,40
17,Colorado,NaN,4555,1929,808,337,139,57
18,Maryland,NaN,5343,2534,1163,517,224,93
19,Nevada,NaN,3468,1442,593,243,99,40
20,Tennessee,NaN,0,0,0,0,0,0
21,Hawaii,NaN,4530,2274,1105,522,239,107
22,Indiana,NaN,6956,3198,1448,645,284,124
23,Kentucky,NaN,6714,2750,1115,450,182,73
24,Minnesota,NaN,7521,3113,1268,511,205,81
25,Oklahoma,NaN,2750,1077,419,163,63,25
26,Pennsylvania,NaN,8065,3580,1565,674,286,120
27,South Carolina,NaN,6384,2652,1088,442,178,72
28,District of Columbia,NaN,201,83,34,13,6,2
29,Kansas,NaN,3320,1352,546,220,88,36
30,Missouri,NaN,10140,5016,2437,1168,553,259
31,Vermont,NaN,651,285,123,53,22,9
32,Virginia,NaN,31965,18929,10663,5765,3003,1510
33,Connecticut,NaN,1855,786,329,137,56,23
34,Iowa,NaN,2983,1332,584,253,109,46
35,Louisiana,NaN,2443,987,395,158,63,24
36,Ohio,NaN,25183,14443,8233,4697,2688,1543
37,Michigan,NaN,20561,10701,5461,2747,1364,667
38,South Dakota,NaN,375,147,56,23,8,3
39,Arkansas,NaN,2224,878,345,135,53,21
40,Delaware,NaN,259,102,39,16,6,2
41,Mississippi,NaN,6962,3281,1498,667,291,124
42,New Mexico,NaN,4066,1843,823,364,160,71
43,North Dakota,NaN,566,221,86,34,13,5
44,Wyoming,NaN,281,106,41,15,6,2
45,Alaska,NaN,644,245,92,36,13,5
46,Maine,NaN,3763,2533,1584,924,504,260
47,Alabama,NaN,7211,3112,1327,561,236,99
48,Idaho,NaN,5610,2948,1488,733,355,169
49,Montana,NaN,2271,1031,452,194,82,34
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1866,759,305,122,49,19
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
