,State,656,661,668,675,682,689,696
0,Washington,NaN,6013,4571,3404,2482,1779,1246
1,Illinois,NaN,7780,6010,4544,3367,2444,1736
2,California,NaN,41581,38937,33402,26086,18441,11839
3,Arizona,NaN,9566,7879,6384,5094,4005,3103
4,Massachusetts,NaN,6715,5715,4779,3929,3174,2522
5,Wisconsin,NaN,10402,7764,5515,3729,2404,1478
6,Texas,NaN,14308,10169,7114,4909,3340,2239
7,Nebraska,NaN,10643,13606,15488,15711,14331,11921
8,Utah,NaN,4769,3847,3053,2383,1834,1392
9,Oregon,NaN,4808,3350,2128,1234,657,325
10,Florida,NaN,2722,1615,941,539,302,166
11,New York,NaN,21405,18326,15352,12568,10066,7857
12,Rhode Island,NaN,861,678,524,398,299,221
13,Georgia,NaN,2424,1443,825,453,239,121
14,New Hampshire,NaN,3590,3333,3023,2684,2336,1995
15,North Carolina,NaN,7182,5103,3551,2431,1634,1078
16,New Jersey,NaN,4416,3295,2384,1678,1147,763
17,Colorado,NaN,17800,17028,15903,14539,12974,11339
18,Maryland,NaN,3546,2800,2149,1602,1161,817
19,Nevada,NaN,2002,1589,1242,957,728,545
20,Tennessee,NaN,2363,1479,915,560,338,202
21,Hawaii,NaN,121,69,39,21,12,6
22,Indiana,NaN,3207,2042,1254,743,426,237
23,Kentucky,NaN,3599,2482,1683,1123,740,480
24,Minnesota,NaN,15360,13037,10729,8593,6707,5115
25,Oklahoma,NaN,3427,2527,1834,1311,925,644
26,Pennsylvania,NaN,20199,16843,13794,11068,8731,6787
27,South Carolina,NaN,2279,1444,893,544,322,188
28,District of Columbia,NaN,216,138,86,51,29,16
29,Kansas,NaN,2009,1475,1062,749,517,352
30,Missouri,NaN,4750,3879,3106,2439,1881,1419
31,Vermont,NaN,1188,1066,939,812,688,571
32,Virginia,NaN,4854,3338,2221,1431,892,540
33,Connecticut,NaN,1137,860,634,457,320,220
34,Iowa,NaN,4384,3465,2690,2059,1555,1162
35,Louisiana,NaN,1922,1505,1145,841,593,398
36,Ohio,NaN,13131,10125,7718,5824,4353,3225
37,Michigan,NaN,26144,23512,20614,17636,14770,12137
38,South Dakota,NaN,940,696,507,364,257,180
39,Arkansas,NaN,1527,1147,856,633,466,339
40,Delaware,NaN,1254,966,732,546,402,294
41,Mississippi,NaN,660,422,264,162,97,57
42,New Mexico,NaN,5593,4008,2462,1342,673,322
43,North Dakota,NaN,1356,949,646,430,280,179
44,Wyoming,NaN,1648,1077,650,373,211,117
45,Alaska,NaN,1729,1104,680,406,234,131
46,Maine,NaN,3054,2756,2429,2092,1765,1458
47,Alabama,NaN,267,116,50,21,9,3
48,Idaho,NaN,3852,2929,2180,1593,1147,814
49,Montana,NaN,3208,2261,1489,919,534,293
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1467,865,488,263,136,67
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
