,State,733,738,745,752,759,766,773
0,Washington,NaN,82302,47319,23770,10981,4780,1994
1,Illinois,NaN,49344,19500,7500,2864,1093,415
2,California,NaN,260130,108360,43298,16984,6605,2557
3,Arizona,NaN,70321,29883,11744,4508,1718,653
4,Massachusetts,NaN,25755,9921,3787,1441,549,210
5,Wisconsin,NaN,30167,19330,11573,6591,3605,1902
6,Texas,NaN,183399,87330,38688,16572,6969,2892
7,Nebraska,NaN,16295,13499,10394,7563,5278,3574
8,Utah,NaN,12752,4961,1910,732,281,109
9,Oregon,NaN,69171,53268,32973,17647,8485,3760
10,Florida,NaN,70824,28504,11239,4399,1720,669
11,New York,NaN,82176,32417,12575,4842,1855,710
12,Rhode Island,NaN,3290,1358,547,219,86,34
13,Georgia,NaN,48066,21289,8895,3590,1416,549
14,New Hampshire,NaN,12873,8230,4591,2347,1131,519
15,North Carolina,NaN,82311,35458,14276,5608,2172,834
16,New Jersey,NaN,32972,13484,5403,2138,838,327
17,Colorado,NaN,35121,14753,5881,2285,877,335
18,Maryland,NaN,64875,46378,30502,18860,11104,6271
19,Nevada,NaN,41154,23785,11705,5355,2368,1026
20,Tennessee,NaN,3043,1154,437,166,63,24
21,Hawaii,NaN,24922,16317,9440,5051,2558,1240
22,Indiana,NaN,24325,9654,3717,1419,540,205
23,Kentucky,NaN,6623,4883,3504,2456,1683,1127
24,Minnesota,NaN,34383,14460,5693,2192,840,321
25,Oklahoma,NaN,31344,15207,6602,2750,1126,456
26,Pennsylvania,NaN,76311,34603,14526,5858,2318,911
27,South Carolina,NaN,36767,15847,6485,2590,1022,399
28,District of Columbia,NaN,2404,1006,406,161,63,24
29,Kansas,NaN,28342,13150,5610,2314,940,379
30,Missouri,NaN,93556,68730,32119,12939,5003,1915
31,Vermont,NaN,10371,5747,2689,1157,477,192
32,Virginia,NaN,88891,61090,37932,22082,12300,6637
33,Connecticut,NaN,28528,15059,7347,3392,1499,638
34,Iowa,NaN,11878,5052,2106,873,360,150
35,Louisiana,NaN,16905,6744,2624,1011,388,149
36,Ohio,NaN,83749,46348,23240,10977,4965,2170
37,Michigan,NaN,49407,33452,21425,13137,7763,4433
38,South Dakota,NaN,2518,1298,609,271,117,48
39,Arkansas,NaN,22511,9824,4056,1636,652,257
40,Delaware,NaN,4732,2280,1030,445,188,78
41,Mississippi,NaN,20639,9736,4296,1829,759,310
42,New Mexico,NaN,22105,14762,8233,4107,1904,840
43,North Dakota,NaN,4579,1809,693,264,101,38
44,Wyoming,NaN,2447,1039,422,170,68,27
45,Alaska,NaN,6881,6602,4853,2952,1584,772
46,Maine,NaN,3392,2233,1347,749,389,189
47,Alabama,NaN,60622,32976,15653,7008,3032,1281
48,Idaho,NaN,14231,8507,4297,1998,888,382
49,Montana,NaN,383,261,174,111,69,42
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9796,3939,1522,581,221,84
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
