,State,502,507,514,521,528,535,542
0,Washington,NaN,3130,2032,1237,710,388,202
1,Illinois,NaN,1738,886,425,194,85,35
2,California,NaN,4727,3278,2135,1306,749,406
3,Arizona,NaN,2341,1648,1070,644,360,188
4,Massachusetts,NaN,1077,702,449,280,170,102
5,Wisconsin,NaN,975,572,316,165,82,39
6,Texas,NaN,4643,2880,1676,917,476,235
7,Nebraska,NaN,178,112,68,42,24,14
8,Utah,NaN,403,193,91,41,20,8
9,Oregon,NaN,1283,816,489,275,147,74
10,Florida,NaN,6734,4366,2718,1629,940,526
11,New York,NaN,2880,1791,1075,623,348,188
12,Rhode Island,NaN,184,105,57,30,15,7
13,Georgia,NaN,1301,721,374,186,87,40
14,New Hampshire,NaN,192,128,85,57,37,25
15,North Carolina,NaN,2427,1552,950,556,314,171
16,New Jersey,NaN,327,160,77,36,17,8
17,Colorado,NaN,2314,1462,878,502,274,142
18,Maryland,NaN,727,461,290,181,113,70
19,Nevada,NaN,1414,1113,840,605,417,275
20,Tennessee,NaN,471,219,97,40,17,7
21,Hawaii,NaN,166,98,56,31,17,9
22,Indiana,NaN,2714,2025,1454,1006,669,428
23,Kentucky,NaN,9332,9871,7853,4879,2506,1131
24,Minnesota,NaN,846,411,190,83,36,15
25,Oklahoma,NaN,33,16,9,4,2,1
26,Pennsylvania,NaN,3538,2476,1715,1180,803,544
27,South Carolina,NaN,1242,866,582,375,232,139
28,District of Columbia,NaN,74,46,28,17,10,6
29,Kansas,NaN,521,317,175,87,40,18
30,Missouri,NaN,2781,2387,1937,1488,1084,754
31,Vermont,NaN,62,38,21,13,6,4
32,Virginia,NaN,1175,716,415,229,121,61
33,Connecticut,NaN,370,222,129,74,42,23
34,Iowa,NaN,464,294,177,101,56,29
35,Louisiana,NaN,1522,988,583,316,158,75
36,Ohio,NaN,2554,1834,1289,888,598,395
37,Michigan,NaN,2169,1290,753,433,245,137
38,South Dakota,NaN,46,23,11,5,2,1
39,Arkansas,NaN,583,348,187,93,43,19
40,Delaware,NaN,279,178,108,63,35,19
41,Mississippi,NaN,912,742,574,417,287,186
42,New Mexico,NaN,912,708,531,389,282,202
43,North Dakota,NaN,212,147,97,62,39,22
44,Wyoming,NaN,607,598,564,514,454,394
45,Alaska,NaN,214,153,109,75,50,34
46,Maine,NaN,301,162,82,40,18,8
47,Alabama,NaN,149,69,31,15,6,3
48,Idaho,NaN,680,596,519,448,384,327
49,Montana,NaN,832,955,1046,1056,958,772
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,955,690,472,305,187,108
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
