,State,726,731,738,745,752,759,766
0,Washington,NaN,141909,99213,54264,25989,11529,4858
1,Illinois,NaN,88101,35885,13896,5302,2017,768
2,California,NaN,474245,233166,100962,41535,16654,6566
3,Arizona,NaN,80173,38696,16051,6314,2430,929
4,Massachusetts,NaN,51905,20661,7962,3043,1162,445
5,Wisconsin,NaN,13187,8074,4618,2478,1253,601
6,Texas,NaN,125709,111277,88389,63763,42329,26124
7,Nebraska,NaN,14996,15196,14234,12372,10070,7762
8,Utah,NaN,13641,5303,2027,771,294,112
9,Oregon,NaN,91721,89726,62526,35073,17300,7823
10,Florida,NaN,148062,63983,26215,10532,4193,1659
11,New York,NaN,187396,77510,30521,11827,4546,1739
12,Rhode Island,NaN,6590,2982,1268,526,214,87
13,Georgia,NaN,93679,48507,22165,9419,3824,1510
14,New Hampshire,NaN,12874,9918,6760,4187,2410,1307
15,North Carolina,NaN,111246,55907,24528,10136,4046,1584
16,New Jersey,NaN,72996,34564,15370,6591,2751,1123
17,Colorado,NaN,64653,34026,15301,6370,2556,1010
18,Maryland,NaN,113690,85713,55170,32160,17611,9260
19,Nevada,NaN,41729,33431,21241,11670,5936,2882
20,Tennessee,NaN,4165,1611,623,240,92,36
21,Hawaii,NaN,32322,24065,14849,8144,4143,1995
22,Indiana,NaN,45721,18988,7403,2832,1076,411
23,Kentucky,NaN,5682,3992,2685,1728,1065,626
24,Minnesota,NaN,47775,23113,9652,3830,1499,582
25,Oklahoma,NaN,34531,23955,13730,7073,3442,1617
26,Pennsylvania,NaN,144520,71924,30879,12513,4928,1918
27,South Carolina,NaN,58501,29966,13593,5825,2415,980
28,District of Columbia,NaN,6229,2772,1159,469,187,74
29,Kansas,NaN,34499,19648,9545,4308,1882,806
30,Missouri,NaN,72651,37360,15550,6062,2323,886
31,Vermont,NaN,15148,10570,5586,2561,1097,453
32,Virginia,NaN,118477,98644,70820,45535,27303,15570
33,Connecticut,NaN,50913,32066,17468,8661,4007,1757
34,Iowa,NaN,20186,9736,4480,2030,917,411
35,Louisiana,NaN,28710,11772,4613,1776,679,259
36,Ohio,NaN,124848,81206,44956,22586,10674,4825
37,Michigan,NaN,58209,42998,29767,19535,12243,7356
38,South Dakota,NaN,2694,1824,1106,617,323,159
39,Arkansas,NaN,34419,20451,10509,5009,2289,1015
40,Delaware,NaN,3236,1849,984,500,247,121
41,Mississippi,NaN,31430,17777,8830,4091,1808,772
42,New Mexico,NaN,14850,11052,7199,4209,2259,1138
43,North Dakota,NaN,5030,2078,806,309,118,45
44,Wyoming,NaN,2096,950,415,179,77,33
45,Alaska,NaN,1066,669,382,200,96,44
46,Maine,NaN,3228,2045,1175,620,304,142
47,Alabama,NaN,77241,48960,25444,12003,5371,2323
48,Idaho,NaN,12306,9626,6050,3318,1675,797
49,Montana,NaN,263,177,116,73,45,27
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14489,6329,2522,977,374,143
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
