,State,796,801,808,815,822,829,836
0,Washington,NaN,120,49,19,8,3,1
1,Illinois,NaN,122,56,25,11,4,2
2,California,NaN,208,81,31,12,5,2
3,Arizona,NaN,26,10,4,2,0,1
4,Massachusetts,NaN,11,4,2,0,0,0
5,Wisconsin,NaN,12,4,2,1,0,0
6,Texas,NaN,148,60,24,9,4,2
7,Nebraska,NaN,33,14,6,2,1,0
8,Utah,NaN,0,0,0,0,0,0
9,Oregon,NaN,272,142,74,39,20,10
10,Florida,NaN,142,61,26,11,4,2
11,New York,NaN,56,23,10,4,1,1
12,Rhode Island,NaN,1,0,0,0,0,0
13,Georgia,NaN,67,28,11,4,2,1
14,New Hampshire,NaN,45,18,7,3,1,0
15,North Carolina,NaN,44,17,6,3,1,0
16,New Jersey,NaN,365,142,54,21,9,3
17,Colorado,NaN,192,74,29,11,4,2
18,Maryland,NaN,1111,535,229,93,37,14
19,Nevada,NaN,15,6,2,1,0,0
20,Tennessee,NaN,14,5,2,1,0,0
21,Hawaii,NaN,26,11,5,2,1,0
22,Indiana,NaN,149,75,37,18,9,3
23,Kentucky,NaN,37,14,7,2,1,0
24,Minnesota,NaN,43,18,7,3,1,0
25,Oklahoma,NaN,10,4,1,1,0,0
26,Pennsylvania,NaN,623,397,250,154,90,51
27,South Carolina,NaN,16,7,2,1,0,0
28,District of Columbia,NaN,0,1,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,183,81,35,14,5,2
31,Vermont,NaN,18,8,5,2,1,0
32,Virginia,NaN,863,500,286,161,89,48
33,Connecticut,NaN,25,11,5,3,1,0
34,Iowa,NaN,9,3,2,0,0,0
35,Louisiana,NaN,11,4,1,1,0,0
36,Ohio,NaN,117,52,22,10,3,2
37,Michigan,NaN,276,128,59,26,12,5
38,South Dakota,NaN,1,1,0,0,0,0
39,Arkansas,NaN,10,3,2,0,1,0
40,Delaware,NaN,1,1,0,0,0,0
41,Mississippi,NaN,25,10,4,1,1,0
42,New Mexico,NaN,33,14,5,3,1,0
43,North Dakota,NaN,2,0,1,0,0,0
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,3,0,1,0,0,0
46,Maine,NaN,376,171,77,35,15,7
47,Alabama,NaN,68,31,13,6,2,1
48,Idaho,NaN,318,124,48,18,8,2
49,Montana,NaN,49,19,7,3,1,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,25,10,4,2,1,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
