,State,460,465,472,479,486,493,500
0,Washington,NaN,9573,8654,7328,5901,4607,3532
1,Illinois,NaN,20773,17580,13491,9397,5928,3415
2,California,NaN,12984,10119,7464,5300,3680,2519
3,Arizona,NaN,2586,1707,1014,553,284,140
4,Massachusetts,NaN,8038,5675,3905,2655,1794,1208
5,Wisconsin,NaN,4150,2979,1909,1101,578,283
6,Texas,NaN,13531,9062,5610,3284,1852,1020
7,Nebraska,NaN,2835,2744,2520,2181,1773,1346
8,Utah,NaN,1524,1127,809,572,399,279
9,Oregon,NaN,5522,5305,4697,3939,3200,2563
10,Florida,NaN,36054,29446,23010,17541,13211,9896
11,New York,NaN,29452,22033,15554,10398,6609,4016
12,Rhode Island,NaN,2371,2056,1687,1310,962,668
13,Georgia,NaN,5024,4020,3119,2343,1704,1193
14,New Hampshire,NaN,1842,1248,764,430,229,116
15,North Carolina,NaN,15337,14548,12542,9737,6805,4320
16,New Jersey,NaN,14392,10668,7802,5667,4105,2969
17,Colorado,NaN,9611,6922,3878,1808,777,321
18,Maryland,NaN,5773,3756,2204,1188,602,293
19,Nevada,NaN,2163,1800,1416,1070,787,570
20,Tennessee,NaN,6584,5726,4735,3703,2731,1893
21,Hawaii,NaN,290,156,76,34,14,7
22,Indiana,NaN,7191,5682,4025,2585,1532,854
23,Kentucky,NaN,2797,2337,1888,1485,1147,876
24,Minnesota,NaN,12920,11047,8857,6753,4953,3537
25,Oklahoma,NaN,750,479,304,190,117,73
26,Pennsylvania,NaN,23664,17316,11752,7564,4701,2860
27,South Carolina,NaN,3955,2737,1833,1201,772,487
28,District of Columbia,NaN,513,404,312,240,184,139
29,Kansas,NaN,793,493,292,168,95,53
30,Missouri,NaN,282,114,45,18,7,3
31,Vermont,NaN,596,463,355,269,203,151
32,Virginia,NaN,7140,4342,2252,1036,441,180
33,Connecticut,NaN,3522,2300,1467,923,574,354
34,Iowa,NaN,2555,1981,1412,923,557,310
35,Louisiana,NaN,2252,1686,1141,705,402,215
36,Ohio,NaN,11785,9573,7057,4710,2861,1597
37,Michigan,NaN,32431,23925,17348,12477,8932,6379
38,South Dakota,NaN,906,701,508,348,225,139
39,Arkansas,NaN,888,645,461,326,229,161
40,Delaware,NaN,2141,1820,1441,1067,746,492
41,Mississippi,NaN,709,534,391,276,188,123
42,New Mexico,NaN,1189,1056,899,733,575,431
43,North Dakota,NaN,802,635,483,357,261,188
44,Wyoming,NaN,268,207,151,104,69,44
45,Alaska,NaN,857,696,558,445,353,280
46,Maine,NaN,2810,2448,1906,1321,823,465
47,Alabama,NaN,1503,1227,991,788,615,473
48,Idaho,NaN,1027,727,476,289,162,85
49,Montana,NaN,533,323,181,97,50,25
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1405,896,513,268,129,59
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
