,State,817,822,829,836,843,850,857
0,Washington,NaN,8,3,1,1,0,0
1,Illinois,NaN,12,5,2,1,0,1
2,California,NaN,30,13,6,2,1,1
3,Arizona,NaN,2,0,1,0,0,0
4,Massachusetts,NaN,0,0,0,1,0,0
5,Wisconsin,NaN,1,0,0,0,0,0
6,Texas,NaN,8,4,1,1,0,0
7,Nebraska,NaN,5,2,1,0,0,0
8,Utah,NaN,0,0,0,0,0,0
9,Oregon,NaN,49,26,13,8,3,2
10,Florida,NaN,3,1,0,0,0,0
11,New York,NaN,4,1,1,0,0,0
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,4,2,1,0,0,0
14,New Hampshire,NaN,749,571,400,260,159,93
15,North Carolina,NaN,2,1,1,0,0,0
16,New Jersey,NaN,4848,2466,1149,514,223,96
17,Colorado,NaN,644,261,105,41,17,6
18,Maryland,NaN,3138,2799,2234,1588,999,564
19,Nevada,NaN,1,0,0,0,0,0
20,Tennessee,NaN,1,0,1,0,0,0
21,Hawaii,NaN,1,0,0,0,0,0
22,Indiana,NaN,2,1,0,1,0,0
23,Kentucky,NaN,2,1,0,1,0,0
24,Minnesota,NaN,3,1,0,0,0,0
25,Oklahoma,NaN,1,0,0,0,0,0
26,Pennsylvania,NaN,370,185,86,38,17,6
27,South Carolina,NaN,1,0,0,0,0,0
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,368,211,112,56,25,11
31,Vermont,NaN,745,463,255,126,58,25
32,Virginia,NaN,4852,4713,4274,3569,2724,1898
33,Connecticut,NaN,3,1,0,0,0,0
34,Iowa,NaN,1,0,0,0,0,0
35,Louisiana,NaN,1,0,0,0,0,0
36,Ohio,NaN,9,4,2,1,0,0
37,Michigan,NaN,26,12,5,2,1,0
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,1,0,0,0,0,0
40,Delaware,NaN,0,0,0,0,0,0
41,Mississippi,NaN,1,1,0,0,0,0
42,New Mexico,NaN,3,1,0,0,0,0
43,North Dakota,NaN,0,0,0,0,0,0
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,254,110,47,19,9,3
47,Alabama,NaN,6,2,1,1,0,0
48,Idaho,NaN,26,10,4,2,0,0
49,Montana,NaN,2,1,1,0,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2,1,0,0,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
