,State,432,437,444,451,458,465,472
0,Washington,362385,5166,4328,3503,2810,2247,1792
1,Illinois,1239502,5222,3300,1886,981,468,209
2,California,3663913,10386,7747,5637,3979,2711,1777
3,Arizona,840492,1797,1279,912,650,464,329
4,Massachusetts,631031,14786,13924,11772,9154,6757,4867
5,Wisconsin,634453,2719,2327,1934,1558,1210,901
6,Texas,2786219,19579,13605,8617,5144,2968,1678
7,Nebraska,208553,1147,920,703,506,343,219
8,Utah,384756,2077,1597,1167,816,549,359
9,Oregon,164164,1447,1236,1026,826,643,486
10,Florida,2047379,26590,22366,18087,14304,11161,8652
11,New York,1859474,42393,37937,32384,26053,19466,13391
12,Rhode Island,136419,2420,2358,2229,2030,1771,1471
13,Georgia,1056421,7180,5741,4505,3456,2584,1880
14,New Hampshire,83340,1283,1020,757,521,332,197
15,North Carolina,910833,5936,4636,3582,2733,2059,1528
16,New Jersey,900273,27055,22738,16921,11133,6584,3565
17,Colorado,459361,6063,4932,3624,2441,1525,889
18,Maryland,409075,5803,4508,3425,2591,1957,1474
19,Nevada,303273,1812,1659,1483,1282,1063,837
20,Tennessee,809692,7520,7240,6824,6235,5481,4600
21,Hawaii,30579,596,480,324,187,95,43
22,Indiana,684733,6337,6700,6690,6152,5132,3866
23,Kentucky,425333,2834,1889,1189,719,424,246
24,Minnesota,516608,7982,6862,5594,4437,3479,2716
25,Oklahoma,437853,1696,1132,704,422,246,142
26,Pennsylvania,1017881,32654,39414,43591,42587,36560,27904
27,South Carolina,550068,3809,2782,1966,1329,846,503
28,District of Columbia,44248,488,364,270,199,144,104
29,Kansas,303418,474,297,185,112,67,39
30,Missouri,580417,1704,1337,1051,824,646,506
31,Vermont,19002,832,754,671,592,521,457
32,Virginia,616509,7956,6084,4492,3015,1661,773
33,Connecticut,308439,6708,5374,3895,2692,1818,1211
34,Iowa,350219,3597,3693,3647,3408,2969,2393
35,Louisiana,443905,3030,2616,2038,1423,887,506
36,Ohio,1013119,5026,3862,2888,2094,1467,992
37,Michigan,732938,36811,35606,29996,23354,17545,13001
38,South Dakota,117336,910,701,522,385,281,206
39,Arkansas,330008,920,666,481,345,246,175
40,Delaware,94402,1259,825,466,234,109,47
41,Mississippi,304695,1455,1174,932,722,545,399
42,New Mexico,191230,775,579,430,318,234,166
43,North Dakota,102639,687,579,459,352,265,199
44,Wyoming,56190,185,123,80,50,27,11
45,Alaska,62265,679,557,452,365,295,237
46,Maine,50030,1055,693,391,199,95,43
47,Alabama,514619,1892,1434,1079,804,594,433
48,Idaho,179763,2038,1890,1654,1354,1031,727
49,Montana,104163,1156,944,672,428,254,144
50,Puerto Rico,106935,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,2907,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7804,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,140991,1326,737,386,197,98,49
54,Northern Mariana Islands,159,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
