,State,719,724,731,738,745,752,759
0,Washington,NaN,135844,141680,98769,53851,25777,11432
1,Illinois,NaN,105882,73198,44303,24575,12840,6407
2,California,NaN,612784,454052,245221,113516,49232,20507
3,Arizona,NaN,14965,11629,8687,6261,4362,2942
4,Massachusetts,NaN,91836,43150,18103,7367,2977,1199
5,Wisconsin,NaN,19964,13187,8074,4618,2478,1253
6,Texas,NaN,126114,125709,111277,88389,63763,42329
7,Nebraska,NaN,7937,7481,6830,6046,5194,4341
8,Utah,NaN,27842,11688,4572,1760,676,259
9,Oregon,NaN,1829,1258,831,527,323,190
10,Florida,NaN,199150,115675,59142,28252,12954,5765
11,New York,NaN,363443,175662,73363,29155,11371,4392
12,Rhode Island,NaN,9137,4314,1859,771,315,127
13,Georgia,NaN,125464,74517,36643,16323,6834,2748
14,New Hampshire,NaN,8083,6614,5085,3707,2579,1718
15,North Carolina,NaN,165257,110820,54646,23664,9692,3845
16,New Jersey,NaN,134877,72996,34564,15370,6591,2751
17,Colorado,NaN,87546,66306,35651,16178,6760,2719
18,Maryland,NaN,160610,142279,93648,51757,26075,12515
19,Nevada,NaN,13809,13221,11661,9512,7214,5135
20,Tennessee,NaN,37373,31885,23470,15494,9438,5399
21,Hawaii,NaN,34939,33935,24776,14946,8036,4022
22,Indiana,NaN,34063,26639,18734,12165,7458,4380
23,Kentucky,NaN,4202,2544,1430,751,369,171
24,Minnesota,NaN,12759,9011,6061,3902,2409,1434
25,Oklahoma,NaN,19522,20172,17913,13939,9709,6220
26,Pennsylvania,NaN,231725,159952,77891,32826,13108,5113
27,South Carolina,NaN,58046,46905,29949,16516,8307,3925
28,District of Columbia,NaN,12407,6229,2772,1159,469,187
29,Kansas,NaN,25926,22916,17105,11224,6750,3830
30,Missouri,NaN,87779,77430,39089,16154,6282,2405
31,Vermont,NaN,4530,3775,2879,2021,1313,791
32,Virginia,NaN,97234,100304,89181,69633,49075,32092
33,Connecticut,NaN,60960,48719,31506,17691,9009,4260
34,Iowa,NaN,5036,3437,2214,1355,795,448
35,Louisiana,NaN,46129,25069,11510,4906,2011,804
36,Ohio,NaN,149925,116116,71674,38362,18902,8808
37,Michigan,NaN,37275,26608,17693,11007,6431,3536
38,South Dakota,NaN,1523,976,570,307,154,72
39,Arkansas,NaN,13657,10339,6971,4243,2358,1211
40,Delaware,NaN,5077,3236,1849,984,500,247
41,Mississippi,NaN,7776,6433,4783,3205,1956,1095
42,New Mexico,NaN,7239,4959,3038,1694,876,429
43,North Dakota,NaN,1942,1465,1026,675,421,251
44,Wyoming,NaN,285,176,103,57,29,15
45,Alaska,NaN,1529,1066,669,382,200,96
46,Maine,NaN,4140,2845,1754,983,506,244
47,Alabama,NaN,104962,85770,47841,22306,9645,4012
48,Idaho,NaN,6689,6217,4922,3401,2113,1202
49,Montana,NaN,381,263,177,116,73,45
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5972,4614,3379,2361,1582,1020
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
