,State,236,241,248,255,262,269,276,283
0,Washington,80138,5196,5112,5017,4912,4799,4677,4548
1,Illinois,264831,6045,3610,2013,1071,551,279,139
2,California,765134,28325,24414,20835,17609,14749,12246,10083
3,Arizona,208725,2251,1628,1161,819,570,391,267
4,Massachusetts,125080,132,66,32,16,8,3,2
5,Wisconsin,89956,5010,4811,4598,4365,4128,3886,3642
6,Texas,685748,22673,18842,15479,12581,10126,8073,6373
7,Nebraska,38642,254,145,81,46,25,13,8
8,Utah,58438,1706,1459,1232,1029,851,697,565
9,Oregon,29337,1288,1159,1036,920,809,709,615
10,Florida,665730,11359,8498,6293,4610,3347,2408,1718
11,New York,444948,31,15,6,3,2,0,1
12,Rhode Island,23130,0,0,0,0,0,0,0
13,Georgia,295337,11118,9653,8331,7155,6099,5179,4376
14,New Hampshire,7714,2,1,1,0,0,0,0
15,North Carolina,191028,13154,12524,11800,11008,10171,9309,8447
16,New Jersey,196968,65,32,16,7,4,2,0
17,Colorado,61667,363,216,125,73,42,23,13
18,Maryland,116646,614,353,200,112,63,34,19
19,Nevada,73814,2341,1932,1580,1279,1026,815,643
20,Tennessee,174274,6584,5613,4742,3975,3302,2721,2226
21,Hawaii,10779,1173,1008,862,730,616,516,432
22,Indiana,106540,5127,4837,4547,4270,4001,3744,3489
23,Kentucky,57282,4312,4278,4231,4168,4093,4005,3907
24,Minnesota,84949,1310,756,423,232,126,67,36
25,Oklahoma,70223,4177,3897,3617,3330,3054,2788,2533
26,Pennsylvania,150000,784,431,231,123,65,33,17
27,South Carolina,132680,3328,2703,2175,1728,1363,1065,825
28,District of Columbia,14622,37,19,11,5,3,2,1
29,Kansas,49660,3472,3442,3400,3343,3272,3190,3097
30,Missouri,105278,7830,7556,7263,6949,6619,6284,5942
31,Vermont,1696,15,12,11,8,7,6,4
32,Virginia,134493,2457,1555,945,559,324,186,105
33,Connecticut,54895,16,8,4,2,1,0,0
34,Iowa,75064,5958,5558,5139,4714,4288,3871,3475
35,Louisiana,157947,3769,3148,2622,2176,1801,1485,1222
36,Ohio,138484,6000,5600,5209,4822,4446,4083,3736
37,Michigan,124287,2670,2338,2046,1789,1565,1367,1195
38,South Dakota,16801,56,43,32,24,17,13,10
39,Arkansas,70627,4858,4623,4359,4073,3776,3470,3164
40,Delaware,18937,9,4,2,2,0,1,0
41,Mississippi,90018,2973,2476,2040,1666,1347,1081,860
42,New Mexico,26842,464,366,285,221,168,127,95
43,North Dakota,15831,18,11,6,4,2,1,0
44,Wyoming,4394,160,144,129,116,103,91,79
45,Alaska,6343,441,416,393,368,345,321,298
46,Maine,4904,95,72,54,40,29,22,15
47,Alabama,139459,4721,3923,3220,2610,2094,1662,1307
48,Idaho,35532,1820,1638,1467,1310,1165,1034,916
49,Montana,9107,660,620,579,536,492,449,406
50,Puerto Rico,37750,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1221,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,1927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,12830,930,925,920,913,904,894,881
54,Northern Mariana Islands,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
