,State,761,766,773,780,787,794,801
0,Washington,NaN,12440,6253,3099,1520,738,355
1,Illinois,NaN,5795,2653,1206,543,244,108
2,California,NaN,15702,5964,2271,862,328,124
3,Arizona,NaN,3015,1186,466,182,71,27
4,Massachusetts,NaN,1920,756,295,115,44,17
5,Wisconsin,NaN,1334,506,192,73,28,11
6,Texas,NaN,11445,4769,1967,805,328,132
7,Nebraska,NaN,1277,567,246,105,43,18
8,Utah,NaN,586,222,85,33,12,5
9,Oregon,NaN,7507,3864,1886,877,392,168
10,Florida,NaN,5934,2508,1054,440,182,75
11,New York,NaN,3722,1569,664,279,116,49
12,Rhode Island,NaN,78,30,11,4,2,1
13,Georgia,NaN,4350,1754,695,273,105,40
14,New Hampshire,NaN,1409,712,356,178,89,44
15,North Carolina,NaN,5455,2109,812,311,119,45
16,New Jersey,NaN,1425,589,242,98,39,16
17,Colorado,NaN,1958,821,340,138,56,22
18,Maryland,NaN,1335,615,282,127,58,25
19,Nevada,NaN,1327,537,217,87,34,14
20,Tennessee,NaN,0,0,0,0,0,0
21,Hawaii,NaN,945,371,145,56,22,8
22,Indiana,NaN,3076,1390,621,274,119,51
23,Kentucky,NaN,2861,1137,451,179,71,28
24,Minnesota,NaN,3566,1463,594,239,95,38
25,Oklahoma,NaN,1490,585,229,89,35,13
26,Pennsylvania,NaN,4089,1830,810,353,153,65
27,South Carolina,NaN,2362,899,341,129,50,19
28,District of Columbia,NaN,2531,5421,4653,2318,961,375
29,Kansas,NaN,1262,509,204,82,32,13
30,Missouri,NaN,5650,2799,1367,660,314,148
31,Vermont,NaN,317,139,61,26,11,5
32,Virginia,NaN,16167,8769,4544,2257,1077,496
33,Connecticut,NaN,1150,532,245,113,51,23
34,Iowa,NaN,1109,433,167,64,25,9
35,Louisiana,NaN,1039,419,169,67,26,11
36,Ohio,NaN,3702,1626,705,302,129,54
37,Michigan,NaN,10190,5174,2591,1282,624,300
38,South Dakota,NaN,152,60,23,9,3,1
39,Arkansas,NaN,1166,466,186,75,29,12
40,Delaware,NaN,102,40,16,6,2,1
41,Mississippi,NaN,2636,1003,381,145,56,21
42,New Mexico,NaN,1803,756,312,127,51,20
43,North Dakota,NaN,239,93,36,15,5,2
44,Wyoming,NaN,140,53,20,8,2,2
45,Alaska,NaN,246,93,35,14,5,2
46,Maine,NaN,29080,23891,14699,7659,3637,1624
47,Alabama,NaN,3261,1393,590,248,104,43
48,Idaho,NaN,4099,2146,1088,540,263,125
49,Montana,NaN,1064,459,193,80,33,14
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1102,419,159,60,23,9
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
