,State,558,563,570,577,584,591,598
0,Washington,NaN,4669,4524,4337,4112,3856,3575
1,Illinois,NaN,11561,13932,16434,18891,21165,23052
2,California,NaN,72591,78561,76487,67868,55663,42652
3,Arizona,NaN,11746,13364,14816,15974,16729,16989
4,Massachusetts,NaN,6457,9517,13769,19368,26219,33760
5,Wisconsin,NaN,1685,1642,1584,1514,1431,1339
6,Texas,NaN,76464,102637,130210,154642,170604,174243
7,Nebraska,NaN,1038,887,685,483,311,186
8,Utah,NaN,5157,5432,5580,5588,5453,5189
9,Oregon,NaN,2153,2134,2112,2084,2038,1377
10,Florida,NaN,136485,165122,176481,167512,143205,112162
11,New York,NaN,13434,16054,19053,22469,26225,30280
12,Rhode Island,NaN,184,162,142,123,106,90
13,Georgia,NaN,35432,54191,76000,95127,103818,96079
14,New Hampshire,NaN,100,86,74,63,53,46
15,North Carolina,NaN,20431,28183,37513,47742,57534,65188
16,New Jersey,NaN,5371,6179,7068,8040,9084,10183
17,Colorado,NaN,2762,2555,2360,2176,2000,1836
18,Maryland,NaN,1,0,0,0,0,0
19,Nevada,NaN,9196,10794,12261,13417,14114,14262
20,Tennessee,NaN,21666,33706,47769,60203,66486,64338
21,Hawaii,NaN,2546,3575,4921,6608,8575,10657
22,Indiana,NaN,3097,2953,2782,2587,2377,2160
23,Kentucky,NaN,6,3,2,0,0,1
24,Minnesota,NaN,340,266,207,160,123,93
25,Oklahoma,NaN,13628,17531,20558,21854,21107,18683
26,Pennsylvania,NaN,594,457,348,265,200,150
27,South Carolina,NaN,16552,24463,32473,38455,40625,38584
28,District of Columbia,NaN,599,758,906,1029,1114,1152
29,Kansas,NaN,6804,7265,6693,5390,3847,2465
30,Missouri,NaN,22066,24677,26387,26940,26264,24496
31,Vermont,NaN,59,53,46,42,36,31
32,Virginia,NaN,3118,3284,3456,3627,3799,3964
33,Connecticut,NaN,1401,1520,1646,1775,1909,2045
34,Iowa,NaN,1255,1337,1419,1499,1577,1649
35,Louisiana,NaN,42580,53997,57751,52356,41364,29501
36,Ohio,NaN,3036,2885,2723,2544,2354,2155
37,Michigan,NaN,57,26,11,5,2,1
38,South Dakota,NaN,70,60,53,45,38,33
39,Arkansas,NaN,16891,20174,22504,23340,22524,20330
40,Delaware,NaN,797,839,871,894,903,901
41,Mississippi,NaN,15587,21500,26757,29761,29583,26529
42,New Mexico,NaN,875,861,845,828,809,790
43,North Dakota,NaN,85,73,63,54,46,40
44,Wyoming,NaN,714,729,737,736,730,717
45,Alaska,NaN,3148,4392,5320,5607,5207,4340
46,Maine,NaN,114,92,73,57,46,35
47,Alabama,NaN,21451,29418,37093,42629,44524,42428
48,Idaho,NaN,1489,1579,1653,1702,1727,1722
49,Montana,NaN,561,550,534,511,485,454
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,323,280,240,205,176,149
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
