,State,642,647,654,661,668,675,682
0,Washington,NaN,9767,7737,6013,4571,3404,2482
1,Illinois,NaN,8941,6606,4736,3289,2213,1446
2,California,NaN,44458,47690,49692,48713,43725,35450
3,Arizona,NaN,10401,8691,7142,5784,4617,3636
4,Massachusetts,NaN,11263,10060,8776,7511,6301,5185
5,Wisconsin,NaN,15161,12378,9606,7094,4992,3347
6,Texas,NaN,24596,17712,12513,8681,5917,3961
7,Nebraska,NaN,2733,2167,1666,1244,902,636
8,Utah,NaN,6896,5801,4769,3847,3053,2383
9,Oregon,NaN,5922,4242,2760,1632,881,438
10,Florida,NaN,7184,4429,2678,1590,926,530
11,New York,NaN,26729,23870,20899,17859,14937,12211
12,Rhode Island,NaN,1160,942,750,586,450,341
13,Georgia,NaN,6060,3886,2401,1427,815,447
14,New Hampshire,NaN,3770,3640,3436,3172,2868,2543
15,North Carolina,NaN,14050,10404,7552,5371,3746,2561
16,New Jersey,NaN,6860,5382,4097,3030,2173,1516
17,Colorado,NaN,14911,14283,13397,12308,11084,9784
18,Maryland,NaN,5466,4699,3950,3247,2608,2050
19,Nevada,NaN,3039,2485,2002,1589,1242,957
20,Tennessee,NaN,5697,3660,2320,1453,900,550
21,Hawaii,NaN,329,195,113,65,36,19
22,Indiana,NaN,6271,4209,2717,1688,1011,584
23,Kentucky,NaN,7197,5136,3600,2482,1683,1123
24,Minnesota,NaN,18255,16674,14675,12538,10409,8431
25,Oklahoma,NaN,9437,7965,6530,5219,4080,3126
26,Pennsylvania,NaN,26018,22573,19094,15790,12794,10176
27,South Carolina,NaN,5779,3869,2529,1616,1010,619
28,District of Columbia,NaN,427,297,197,126,77,45
29,Kansas,NaN,3211,2438,1809,1314,935,652
30,Missouri,NaN,7023,5974,4996,4091,3285,2584
31,Vermont,NaN,1383,1296,1188,1066,939,812
32,Virginia,NaN,8765,6369,4463,3021,1973,1249
33,Connecticut,NaN,1849,1469,1137,860,634,457
34,Iowa,NaN,4975,3839,2890,2130,1540,1096
35,Louisiana,NaN,2975,2409,1927,1509,1149,844
36,Ohio,NaN,21171,17041,13511,10571,8173,6250
37,Michigan,NaN,28413,26806,24583,21980,19188,16379
38,South Dakota,NaN,1217,913,671,485,345,242
39,Arkansas,NaN,2467,1872,1407,1050,777,572
40,Delaware,NaN,1920,1540,1205,925,697,518
41,Mississippi,NaN,1353,866,541,332,199,117
42,New Mexico,NaN,3872,2542,1426,716,338,153
43,North Dakota,NaN,2484,1873,1356,949,646,430
44,Wyoming,NaN,2466,1881,1296,822,495,290
45,Alaska,NaN,3431,2389,1587,1013,626,373
46,Maine,NaN,4420,4243,3952,3579,3152,2709
47,Alabama,NaN,1185,550,245,107,45,19
48,Idaho,NaN,5678,4482,3433,2565,1874,1343
49,Montana,NaN,4797,3664,2578,1675,1011,571
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,3441,2220,1363,800,448,241
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
