,State,768,773,780,787,794,801,808
0,Washington,NaN,5797,2857,1392,673,321,153
1,Illinois,NaN,2859,1337,622,287,132,59
2,California,NaN,7838,2994,1141,434,166,63
3,Arizona,NaN,0,0,0,0,0,0
4,Massachusetts,NaN,0,0,0,0,0,0
5,Wisconsin,NaN,442,168,64,24,9,4
6,Texas,NaN,5070,2143,901,376,156,63
7,Nebraska,NaN,559,244,105,43,18,7
8,Utah,NaN,221,84,33,12,5,1
9,Oregon,NaN,3399,1620,736,320,135,55
10,Florida,NaN,2645,1119,470,197,82,34
11,New York,NaN,1684,716,303,128,53,22
12,Rhode Island,NaN,30,11,4,2,1,0
13,Georgia,NaN,1950,763,296,114,43,17
14,New Hampshire,NaN,1653,759,344,155,70,31
15,North Carolina,NaN,2197,854,330,126,49,18
16,New Jersey,NaN,606,249,101,41,17,6
17,Colorado,NaN,1543,734,349,165,77,37
18,Maryland,NaN,494,214,92,39,17,7
19,Nevada,NaN,542,218,88,35,14,6
20,Tennessee,NaN,0,0,0,0,0,0
21,Hawaii,NaN,410,161,63,24,10,3
22,Indiana,NaN,2649,1401,744,395,210,110
23,Kentucky,NaN,1327,562,238,101,43,18
24,Minnesota,NaN,1815,809,354,151,64,27
25,Oklahoma,NaN,60217,33528,14123,5529,2123,811
26,Pennsylvania,NaN,2600,1244,588,274,125,57
27,South Carolina,NaN,954,361,138,52,20,8
28,District of Columbia,NaN,2720,5341,4202,2055,851,332
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,2395,1175,569,274,130,61
31,Vermont,NaN,165,74,33,15,6,3
32,Virginia,NaN,8254,4228,2076,981,447,196
33,Connecticut,NaN,533,246,112,52,23,10
34,Iowa,NaN,618,241,93,36,14,5
35,Louisiana,NaN,432,173,69,27,11,4
36,Ohio,NaN,1270,537,226,94,38,16
37,Michigan,NaN,5901,3110,1615,824,413,202
38,South Dakota,NaN,57,22,9,4,1,0
39,Arkansas,NaN,542,223,92,38,15,7
40,Delaware,NaN,39,16,6,2,1,1
41,Mississippi,NaN,1029,389,149,56,21,9
42,New Mexico,NaN,1254,626,309,151,72,35
43,North Dakota,NaN,87,33,13,5,2,1
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,91,35,13,5,2,1
46,Maine,NaN,8849,4257,1999,926,424,192
47,Alabama,NaN,1927,867,389,174,77,34
48,Idaho,NaN,2780,1546,835,441,226,115
49,Montana,NaN,584,256,110,46,19,8
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,0,0,0,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
