,State,663,668,675,682,689,696,703
0,Washington,NaN,8219,6859,5663,4628,3735,2987
1,Illinois,NaN,27212,34866,42509,47180,46283,39706
2,California,NaN,35733,29756,22520,15464,9712,5647
3,Arizona,NaN,16073,14770,13304,11763,10171,8631
4,Massachusetts,NaN,8732,8264,7695,7036,6278,5459
5,Wisconsin,NaN,11858,9980,8230,6660,5297,4144
6,Texas,NaN,10176,7124,4914,3342,2242,1482
7,Nebraska,NaN,11084,13350,14417,14014,12388,10094
8,Utah,NaN,6823,5607,4484,3500,2671,1997
9,Oregon,NaN,5352,4017,2767,1747,1012,542
10,Florida,NaN,1648,963,553,310,172,94
11,New York,NaN,23824,21410,18960,16542,14218,12028
12,Rhode Island,NaN,1019,855,709,584,477,387
13,Georgia,NaN,2594,1812,1257,865,592,401
14,New Hampshire,NaN,3525,3234,2903,2555,2205,1872
15,North Carolina,NaN,4571,3115,2081,1359,872,547
16,New Jersey,NaN,6077,5159,4314,3568,2908,2336
17,Colorado,NaN,17028,15903,14539,12974,11339,9714
18,Maryland,NaN,3331,2671,2090,1598,1193,868
19,Nevada,NaN,2808,2443,2110,1810,1541,1303
20,Tennessee,NaN,1450,892,541,324,192,113
21,Hawaii,NaN,132,82,50,30,18,11
22,Indiana,NaN,20461,23996,24800,21870,16467,10735
23,Kentucky,NaN,3249,2342,1674,1184,832,579
24,Minnesota,NaN,26891,23907,18805,13418,9071,5954
25,Oklahoma,NaN,2697,1972,1421,1010,708,490
26,Pennsylvania,NaN,37555,32478,24785,18089,12925,9070
27,South Carolina,NaN,924,523,287,154,80,41
28,District of Columbia,NaN,186,121,75,46,26,15
29,Kansas,NaN,4419,3914,3421,2948,2502,2089
30,Missouri,NaN,4670,4020,3445,2942,2502,2120
31,Vermont,NaN,1972,2014,2016,1974,1881,1749
32,Virginia,NaN,3453,2308,1496,939,572,338
33,Connecticut,NaN,1696,1452,1225,1016,830,663
34,Iowa,NaN,13039,16331,17502,15347,11115,6883
35,Louisiana,NaN,1469,1113,813,571,382,244
36,Ohio,NaN,13999,11306,9062,7227,5720,4510
37,Michigan,NaN,24519,21602,18565,15612,12879,10427
38,South Dakota,NaN,2477,2265,1881,1414,964,600
39,Arkansas,NaN,1199,898,667,492,360,260
40,Delaware,NaN,1057,812,615,458,339,247
41,Mississippi,NaN,1327,1004,719,483,303,178
42,New Mexico,NaN,8611,7400,5474,3525,2021,1062
43,North Dakota,NaN,1258,869,584,383,246,155
44,Wyoming,NaN,1295,772,432,235,127,67
45,Alaska,NaN,1362,869,538,321,187,105
46,Maine,NaN,2740,2409,2069,1744,1439,1162
47,Alabama,NaN,1052,663,414,254,154,93
48,Idaho,NaN,2918,2172,1588,1143,812,569
49,Montana,NaN,2261,1489,919,534,293,153
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1963,1378,959,657,445,298
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
