,State,698,703,710,717,724,731,738
0,Washington,NaN,7673,6364,4961,3615,2454,1550
1,Illinois,NaN,56009,46259,32698,20245,11284,5817
2,California,NaN,43335,42589,39085,33863,28118,22815
3,Arizona,NaN,19592,15219,11003,7522,4913,3096
4,Massachusetts,NaN,48454,45630,37333,27093,17944,11120
5,Wisconsin,NaN,25050,19542,13769,8840,5204,2826
6,Texas,NaN,40143,37784,31608,23355,15271,8891
7,Nebraska,NaN,5661,4550,3332,2228,1363,770
8,Utah,NaN,5455,3962,2714,1741,1058,606
9,Oregon,NaN,3256,2453,1744,1171,743,444
10,Florida,NaN,803,495,299,177,103,58
11,New York,NaN,94500,99402,96375,85753,70158,53141
12,Rhode Island,NaN,4852,2837,1508,771,390,196
13,Georgia,NaN,17248,22796,28171,31327,30521,25856
14,New Hampshire,NaN,9357,8182,6429,4561,2938,1732
15,North Carolina,NaN,28587,28215,24141,17894,11571,6661
16,New Jersey,NaN,40006,39208,33840,25912,17582,10738
17,Colorado,NaN,8373,6252,4605,3364,2444,1770
18,Maryland,NaN,9466,8078,6054,3969,2303,1198
19,Nevada,NaN,3571,3275,2958,2630,2304,1988
20,Tennessee,NaN,14135,10018,5991,3109,1451,628
21,Hawaii,NaN,788,716,634,545,456,369
22,Indiana,NaN,38162,31519,22827,14917,8991,5072
23,Kentucky,NaN,13623,10256,6809,4020,2131,1032
24,Minnesota,NaN,18060,12637,8230,5054,2965,1684
25,Oklahoma,NaN,870,631,454,325,232,164
26,Pennsylvania,NaN,54245,46511,36427,26171,17370,10690
27,South Carolina,NaN,7577,6488,4802,3079,1730,873
28,District of Columbia,NaN,5759,12314,17621,15592,9793,5087
29,Kansas,NaN,16137,14745,11141,7078,3911,1949
30,Missouri,NaN,7262,3880,1938,922,424,189
31,Vermont,NaN,3304,3162,2869,2460,1994,1525
32,Virginia,NaN,24055,25459,24294,20670,15658,10543
33,Connecticut,NaN,24787,25358,21369,15329,9786,5794
34,Iowa,NaN,10137,7810,5454,3551,2214,1347
35,Louisiana,NaN,3058,2470,1768,1121,634,324
36,Ohio,NaN,60327,58365,52527,44023,34489,25373
37,Michigan,NaN,49968,42903,35137,27554,20761,15071
38,South Dakota,NaN,1943,1210,665,329,151,66
39,Arkansas,NaN,7111,6535,5352,3902,2540,1489
40,Delaware,NaN,4605,3675,2542,1586,927,524
41,Mississippi,NaN,4432,4974,5275,5222,4788,4056
42,New Mexico,NaN,5211,3850,2742,1904,1299,876
43,North Dakota,NaN,1504,981,595,338,180,90
44,Wyoming,NaN,546,325,177,88,42,19
45,Alaska,NaN,200,105,51,25,11,5
46,Maine,NaN,8641,9614,9887,9293,7977,6280
47,Alabama,NaN,4520,2866,1662,934,515,278
48,Idaho,NaN,2361,2002,1538,1057,651,361
49,Montana,NaN,642,363,189,92,42,18
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6678,5580,4194,2859,1781,1018
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
