,State,572,577,584,591,598,605,612
0,Washington,NaN,27243,37105,47297,55312,58583,56009
1,Illinois,NaN,31869,39645,44158,43542,37963,29412
2,California,NaN,99387,98140,87522,70796,52186,35280
3,Arizona,NaN,21789,25086,27664,29085,29075,27649
4,Massachusetts,NaN,6925,4777,2687,1297,568,235
5,Wisconsin,NaN,6330,6729,7038,7227,7286,7199
6,Texas,NaN,143896,169556,184396,184753,171210,147959
7,Nebraska,NaN,2459,2312,1910,1388,894,514
8,Utah,NaN,7456,7831,7800,7342,6520,5463
9,Oregon,NaN,16068,19949,21562,20117,16235,11412
10,Florida,NaN,160296,151974,130695,103530,76713,53795
11,New York,NaN,41346,56429,74775,95399,116165,133748
12,Rhode Island,NaN,1689,2000,2272,2472,2568,2548
13,Georgia,NaN,58714,72338,80899,80120,68647,53087
14,New Hampshire,NaN,2667,4451,6462,7922,8111,7014
15,North Carolina,NaN,27229,20493,13604,8420,5038,2961
16,New Jersey,NaN,15840,19657,22296,22860,21059,17404
17,Colorado,NaN,10085,11891,13315,13956,13567,12164
18,Maryland,NaN,0,0,0,0,0,0
19,Nevada,NaN,11128,12216,12915,13139,12868,12154
20,Tennessee,NaN,39801,49623,55615,55870,50680,42108
21,Hawaii,NaN,5330,5469,4981,4166,3311,2559
22,Indiana,NaN,23138,31618,39064,42820,41385,35421
23,Kentucky,NaN,14144,9488,5174,2478,1111,482
24,Minnesota,NaN,10653,13076,13602,11921,8882,5699
25,Oklahoma,NaN,18433,19447,18835,16859,14090,11111
26,Pennsylvania,NaN,14108,12062,8413,5047,2745,1411
27,South Carolina,NaN,32343,38520,40870,38954,33818,27211
28,District of Columbia,NaN,1607,2293,3144,4100,5027,5740
29,Kansas,NaN,5591,4560,3293,2134,1256,680
30,Missouri,NaN,25115,25673,25134,23598,21322,18625
31,Vermont,NaN,1408,2280,3227,3886,3943,3384
32,Virginia,NaN,16279,15862,12797,8658,5063,2640
33,Connecticut,NaN,3844,3174,2393,1727,1223,859
34,Iowa,NaN,7767,10463,12517,13119,12037,9761
35,Louisiana,NaN,44886,42383,35952,28022,20399,14203
36,Ohio,NaN,28147,41968,57207,69579,74484,69983
37,Michigan,NaN,20871,35385,54989,74856,86906,85513
38,South Dakota,NaN,934,1174,1425,1660,1848,1961
39,Arkansas,NaN,17141,16099,13953,11220,8435,5936
40,Delaware,NaN,1132,1137,1105,1043,959,860
41,Mississippi,NaN,27994,31397,31235,27851,22638,17148
42,New Mexico,NaN,4303,5044,5793,6499,7108,7563
43,North Dakota,NaN,811,579,353,200,110,60
44,Wyoming,NaN,2277,2534,2469,2155,1743,1346
45,Alaska,NaN,3910,4416,4417,3961,3230,2422
46,Maine,NaN,1291,1219,950,618,345,171
47,Alabama,NaN,32858,37138,38642,37117,33146,27774
48,Idaho,NaN,6340,8276,9766,10244,9490,7815
49,Montana,NaN,2996,3948,4781,5235,5140,4525
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4469,5273,5124,4104,2757,1605
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
