,State,684,689,696,703,710
0,Washington,NaN,4142,2984,2116,1477
1,Illinois,NaN,48384,54093,52392,43349
2,California,NaN,10303,6057,3400,1841
3,Arizona,NaN,18533,14495,10464,6992
4,Massachusetts,NaN,35031,44549,49375,46328
5,Wisconsin,NaN,15889,12840,9953,7427
6,Texas,NaN,853,456,240,126
7,Nebraska,NaN,4149,3272,2464,1777
8,Utah,NaN,7199,5860,4624,3552
9,Oregon,NaN,2288,1384,778,410
10,Florida,NaN,967,572,332,189
11,New York,NaN,37565,33382,28885,24291
12,Rhode Island,NaN,4679,3826,2671,1719
13,Georgia,NaN,962,572,338,198
14,New Hampshire,NaN,6447,5950,5168,4194
15,North Carolina,NaN,2782,1865,1230,798
16,New Jersey,NaN,16049,16072,15741,15088
17,Colorado,NaN,11963,8855,6277,4318
18,Maryland,NaN,4247,3638,3066,2544
19,Nevada,NaN,2675,2346,2034,1748
20,Tennessee,NaN,2924,2188,1600,1148
21,Hawaii,NaN,185,113,67,38
22,Indiana,NaN,24445,23232,19117,13593
23,Kentucky,NaN,6419,5238,4180,3265
24,Minnesota,NaN,15607,10944,7441,4969
25,Oklahoma,NaN,890,628,439,304
26,Pennsylvania,NaN,23548,16504,11188,7400
27,South Carolina,NaN,635,372,213,117
28,District of Columbia,NaN,422,312,214,139
29,Kansas,NaN,4816,4023,3269,2602
30,Missouri,NaN,25887,26438,25157,22587
31,Vermont,NaN,1618,1373,1135,913
32,Virginia,NaN,2586,1721,1123,719
33,Connecticut,NaN,10487,12789,13327,11730
34,Iowa,NaN,7300,5690,4015,2603
35,Louisiana,NaN,651,413,249,145
36,Ohio,NaN,26706,24078,21387,18746
37,Michigan,NaN,47626,42606,36558,30215
38,South Dakota,NaN,2201,1803,1338,897
39,Arkansas,NaN,1194,939,732,567
40,Delaware,NaN,1566,1288,1027,800
41,Mississippi,NaN,802,585,403,260
42,New Mexico,NaN,4875,3227,2030,1232
43,North Dakota,NaN,1435,1048,747,524
44,Wyoming,NaN,365,199,104,53
45,Alaska,NaN,615,360,201,109
46,Maine,NaN,2808,2442,2082,1746
47,Alabama,NaN,636,377,217,123
48,Idaho,NaN,1396,1032,756,549
49,Montana,NaN,894,582,368,226
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2063,1213,665,351
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
