,State,711,717,724,731,738,745,752
0,Washington,NaN,54804,79255,90150,78922,55449,33107
1,Illinois,NaN,125235,106182,74379,45437,25356,13300
2,California,NaN,351690,462755,416299,276386,151774,74951
3,Arizona,NaN,18722,15548,12343,9400,6886,4869
4,Massachusetts,NaN,53272,42462,29993,19352,11721,6803
5,Wisconsin,NaN,20654,14890,10015,6326,3759,2110
6,Texas,NaN,112508,126114,125709,111277,88389,63763
7,Nebraska,NaN,3010,1973,1191,667,347,170
8,Utah,NaN,2957,1906,1155,658,354,179
9,Oregon,NaN,1863,1276,831,516,307,174
10,Florida,NaN,244264,188623,115976,62632,31398,15009
11,New York,NaN,470945,337026,173701,76980,32206,13036
12,Rhode Island,NaN,5649,2864,1280,543,225,92
13,Georgia,NaN,153668,128967,76159,37226,16536,6905
14,New Hampshire,NaN,6098,4424,2925,1774,994,517
15,North Carolina,NaN,33576,28226,21272,14455,8942,5076
16,New Jersey,NaN,139113,111301,72973,42170,22470,11289
17,Colorado,NaN,39140,47461,41870,28311,16102,8375
18,Maryland,NaN,136756,170950,141322,87945,46678,22764
19,Nevada,NaN,5369,4658,3797,2907,2088,1403
20,Tennessee,NaN,84078,80520,49144,24201,10865,4675
21,Hawaii,NaN,30063,40809,36993,24601,13600,6803
22,Indiana,NaN,13044,7847,4331,2214,1057,478
23,Kentucky,NaN,4737,3019,1793,995,517,253
24,Minnesota,NaN,12107,8233,5314,3274,1936,1105
25,Oklahoma,NaN,1357,980,648,392,218,111
26,Pennsylvania,NaN,57844,46463,34569,23887,15431,9355
27,South Carolina,NaN,18201,17346,14242,10169,6407,3613
28,District of Columbia,NaN,19294,12407,6229,2772,1159,469
29,Kansas,NaN,7030,5654,4371,3257,2341,1627
30,Missouri,NaN,3052,1395,622,273,117,51
31,Vermont,NaN,2662,2151,1608,1115,716,428
32,Virginia,NaN,76729,95502,102971,95311,76812,55536
33,Connecticut,NaN,27722,23948,18165,12275,7500,4191
34,Iowa,NaN,6601,5174,3883,2805,1967,1341
35,Louisiana,NaN,57545,45705,24892,11405,4865,1998
36,Ohio,NaN,81918,66578,48787,32695,20276,11699
37,Michigan,NaN,23118,14477,8316,4417,2190,1023
38,South Dakota,NaN,1032,577,299,146,66,29
39,Arkansas,NaN,8712,7249,5376,3577,2149,1176
40,Delaware,NaN,5345,3725,2271,1263,659,330
41,Mississippi,NaN,8375,7776,6433,4783,3205,1956
42,New Mexico,NaN,7940,7020,5905,4734,3629,2674
43,North Dakota,NaN,632,312,147,69,31,14
44,Wyoming,NaN,147,79,39,19,9,4
45,Alaska,NaN,1963,1529,1066,669,382,200
46,Maine,NaN,5170,4112,2976,1966,1189,664
47,Alabama,NaN,37001,42267,34914,22374,12096,5908
48,Idaho,NaN,2046,1482,963,564,301,147
49,Montana,NaN,124,53,22,10,4,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4716,3568,2540,1708,1087,654
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
