,State,473,479,486,493,500,507,514
0,Washington,NaN,9043,7888,6406,4835,3384,2204
1,Illinois,NaN,11614,7967,5010,2898,1552,776
2,California,NaN,10243,8039,5909,4045,2568,1519
3,Arizona,NaN,3381,2095,1120,530,231,94
4,Massachusetts,NaN,5327,4058,3039,2240,1624,1158
5,Wisconsin,NaN,4853,4100,3242,2391,1644,1058
6,Texas,NaN,19912,18509,16796,14812,12634,10406
7,Nebraska,NaN,999,743,539,381,263,179
8,Utah,NaN,1636,907,486,253,130,65
9,Oregon,NaN,4260,3405,2585,1859,1265,809
10,Florida,NaN,22862,15963,10205,6010,3290,1687
11,New York,NaN,11688,7332,4362,2460,1320,673
12,Rhode Island,NaN,841,484,255,123,57,24
13,Georgia,NaN,6697,5185,3711,2443,1489,844
14,New Hampshire,NaN,810,521,331,207,131,81
15,North Carolina,NaN,6147,3398,1756,877,429,206
16,New Jersey,NaN,3502,1826,906,432,200,91
17,Colorado,NaN,7355,4974,3154,1896,1085,594
18,Maryland,NaN,2752,1611,872,444,215,100
19,Nevada,NaN,2446,2253,2005,1717,1414,1113
20,Tennessee,NaN,2033,949,430,191,84,37
21,Hawaii,NaN,649,623,594,560,522,481
22,Indiana,NaN,6632,5830,4943,4047,3192,2423
23,Kentucky,NaN,10286,22339,42188,59266,59036,43594
24,Minnesota,NaN,6782,4927,3536,2524,1799,1279
25,Oklahoma,NaN,68,29,13,5,2,1
26,Pennsylvania,NaN,13071,9522,6850,4872,3434,2396
27,South Carolina,NaN,4162,4555,6180,5404,4478,3660
28,District of Columbia,NaN,233,133,70,35,16,7
29,Kansas,NaN,1919,1995,1922,1680,1313,912
30,Missouri,NaN,4276,4995,5824,6692,7493,8098
31,Vermont,NaN,223,138,83,49,28,15
32,Virginia,NaN,5114,4069,3165,2406,1790,1302
33,Connecticut,NaN,2223,1482,955,598,363,217
34,Iowa,NaN,1978,1682,1414,1173,963,781
35,Louisiana,NaN,2892,2395,1811,1240,773,439
36,Ohio,NaN,6924,5410,4120,3067,2232,1592
37,Michigan,NaN,9773,4865,2277,1022,447,192
38,South Dakota,NaN,314,170,84,38,17,6
39,Arkansas,NaN,1398,1233,976,690,437,248
40,Delaware,NaN,811,476,259,132,64,30
41,Mississippi,NaN,759,454,243,119,55,25
42,New Mexico,NaN,1603,1503,1321,1092,855,643
43,North Dakota,NaN,701,569,445,335,243,170
44,Wyoming,NaN,438,400,358,320,280,244
45,Alaska,NaN,252,120,57,26,12,5
46,Maine,NaN,1161,665,343,163,73,32
47,Alabama,NaN,745,356,167,78,35,16
48,Idaho,NaN,772,553,373,237,142,80
49,Montana,NaN,161,93,52,29,16,8
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1967,1604,1220,862,565,343
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
