,State,614,619,626,633,640,647,654
0,Washington,NaN,17593,14539,11541,8818,6485,4619
1,Illinois,NaN,21355,17932,14481,11269,8458,6122
2,California,NaN,36907,26953,19204,13382,9144,6140
3,Arizona,NaN,11212,8301,5833,3915,2512,1542
4,Massachusetts,NaN,13933,13724,13157,12324,11263,10060
5,Wisconsin,NaN,22333,22791,22005,20064,17282,14088
6,Texas,NaN,80075,64271,49988,37814,28034,20279
7,Nebraska,NaN,3198,2318,1576,1009,615,356
8,Utah,NaN,10162,9132,7891,6587,5340,4218
9,Oregon,NaN,7739,5684,3972,2650,1692,1036
10,Florida,NaN,39606,26966,17937,11667,7435,4652
11,New York,NaN,32164,29288,25883,22192,18481,14952
12,Rhode Island,NaN,2044,1846,1617,1380,1151,940
13,Georgia,NaN,21942,14334,8952,5388,3151,1798
14,New Hampshire,NaN,3366,3417,3346,3155,2870,2521
15,North Carolina,NaN,35810,29840,24005,18736,14236,10545
16,New Jersey,NaN,13333,11802,10088,8345,6677,5172
17,Colorado,NaN,12682,11842,10715,9414,8038,6687
18,Maryland,NaN,7499,6726,5839,4910,4006,3169
19,Nevada,NaN,6238,5537,4816,4110,3445,2838
20,Tennessee,NaN,30448,22656,16215,11298,7678,5124
21,Hawaii,NaN,1955,1242,745,424,231,121
22,Indiana,NaN,18857,14421,10506,7256,4813,3065
23,Kentucky,NaN,21255,17053,13153,9861,7197,5136
24,Minnesota,NaN,14480,14021,13117,11805,10312,8740
25,Oklahoma,NaN,10606,8348,6377,4745,3471,2482
26,Pennsylvania,NaN,33975,33518,31915,29396,26261,22822
27,South Carolina,NaN,21412,16296,11916,8423,5779,3869
28,District of Columbia,NaN,1326,1157,965,769,585,429
29,Kansas,NaN,7816,6660,5500,4413,3454,2639
30,Missouri,NaN,13046,12049,10975,9812,8606,7395
31,Vermont,NaN,1497,1501,1454,1359,1230,1075
32,Virginia,NaN,21771,19050,15980,12879,10001,7502
33,Connecticut,NaN,3603,3169,2720,2273,1849,1469
34,Iowa,NaN,12194,11645,10619,9290,7832,6409
35,Louisiana,NaN,5949,4052,2710,1788,1164,748
36,Ohio,NaN,40312,33568,26274,19453,13709,9240
37,Michigan,NaN,24444,25201,25258,24603,23303,21468
38,South Dakota,NaN,2274,1707,1200,797,503,302
39,Arkansas,NaN,6314,4783,3539,2549,1795,1235
40,Delaware,NaN,3197,2890,2167,1473,975,633
41,Mississippi,NaN,5563,3738,2454,1583,1003,627
42,New Mexico,NaN,3145,2285,1363,673,301,127
43,North Dakota,NaN,3257,2872,2379,1868,1401,1016
44,Wyoming,NaN,3027,2500,1971,1502,1114,810
45,Alaska,NaN,21519,18935,9398,3879,1516,583
46,Maine,NaN,4136,4565,4874,5033,5020,4842
47,Alabama,NaN,16620,12724,9365,6647,4577,3043
48,Idaho,NaN,8666,8034,7104,6026,4931,3914
49,Montana,NaN,8846,9543,8815,6950,4749,2877
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10835,8747,6612,4712,3204,2091
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
