,State,747,752,759,766,773,780,787
0,Washington,NaN,54293,28412,13800,6390,2849,1229
1,Illinois,NaN,367034,243772,105477,41283,15767,5994
2,California,NaN,83762,34261,13741,5447,2135,829
3,Arizona,NaN,90009,50972,22859,9342,3666,1417
4,Massachusetts,NaN,49918,27147,12753,5519,2278,914
5,Wisconsin,NaN,23288,14056,8054,4475,2437,1306
6,Texas,NaN,49328,21207,8918,3700,1520,616
7,Nebraska,NaN,11709,8213,5459,3499,2189,1345
8,Utah,NaN,30421,12705,4932,1881,713,272
9,Oregon,NaN,22622,12032,5757,2540,1056,424
10,Florida,NaN,0,0,0,0,0,0
11,New York,NaN,23568,10072,4266,1784,740,303
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,16895,7333,3066,1247,497,196
14,New Hampshire,NaN,7534,4517,2449,1237,592,269
15,North Carolina,NaN,42394,19790,8732,3722,1543,626
16,New Jersey,NaN,117543,80545,47854,25859,13047,6235
17,Colorado,NaN,17168,7266,2917,1143,444,171
18,Maryland,NaN,15854,8737,4506,2192,1013,447
19,Nevada,NaN,15665,8768,4634,2357,1166,561
20,Tennessee,NaN,21778,8774,3405,1310,503,193
21,Hawaii,NaN,6366,3142,1471,660,284,119
22,Indiana,NaN,15178,6554,2694,1076,421,164
23,Kentucky,NaN,9933,7501,5527,4004,2865,2035
24,Minnesota,NaN,13335,5295,2057,793,306,119
25,Oklahoma,NaN,8762,3506,1375,533,206,80
26,Pennsylvania,NaN,13205,5396,2150,844,329,129
27,South Carolina,NaN,10994,4516,1817,722,284,111
28,District of Columbia,NaN,610,255,106,43,17,7
29,Kansas,NaN,7429,3051,1231,492,195,77
30,Missouri,NaN,0,0,0,0,0,0
31,Vermont,NaN,3163,1613,763,344,149,65
32,Virginia,NaN,23940,12084,5872,2770,1270,567
33,Connecticut,NaN,9668,5118,2578,1242,576,257
34,Iowa,NaN,3846,1564,625,249,99,39
35,Louisiana,NaN,4576,1832,723,284,110,42
36,Ohio,NaN,23574,16470,11361,7772,5302,3642
37,Michigan,NaN,39010,26268,17087,10869,6810,4217
38,South Dakota,NaN,2914,1374,584,239,95,37
39,Arkansas,NaN,4609,1862,743,295,117,46
40,Delaware,NaN,525,203,79,29,12,4
41,Mississippi,NaN,9355,4415,1997,877,375,157
42,New Mexico,NaN,9310,4356,1905,800,326,130
43,North Dakota,NaN,6762,3050,1232,485,190,74
44,Wyoming,NaN,8,26,41,31,16,8
45,Alaska,NaN,1221,472,181,70,26,10
46,Maine,NaN,1950,1251,750,422,225,114
47,Alabama,NaN,18016,8050,3479,1477,619,257
48,Idaho,NaN,23029,28517,20371,10667,4852,2079
49,Montana,NaN,630,445,307,204,133,83
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,3726,1500,590,228,88,34
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
