,State,803,808,815,822,829,836,843
0,Washington,NaN,49,19,8,3,1,1
1,Illinois,NaN,57,26,11,5,2,1
2,California,NaN,81,31,12,5,2,0
3,Arizona,NaN,10,4,2,0,1,0
4,Massachusetts,NaN,4,1,1,0,0,0
5,Wisconsin,NaN,4,2,1,0,0,0
6,Texas,NaN,60,24,9,4,2,0
7,Nebraska,NaN,19,8,4,1,1,0
8,Utah,NaN,0,0,0,0,0,0
9,Oregon,NaN,143,74,39,20,11,5
10,Florida,NaN,16,6,3,1,0,0
11,New York,NaN,23,10,4,2,1,0
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,28,11,4,2,1,0
14,New Hampshire,NaN,18,7,3,1,0,0
15,North Carolina,NaN,17,6,3,1,0,0
16,New Jersey,NaN,257,99,38,15,5,2
17,Colorado,NaN,989,410,161,63,23,10
18,Maryland,NaN,535,229,93,37,14,5
19,Nevada,NaN,6,2,1,1,0,0
20,Tennessee,NaN,5,2,1,0,1,0
21,Hawaii,NaN,11,5,2,1,0,1
22,Indiana,NaN,75,37,18,9,3,2
23,Kentucky,NaN,14,7,2,1,0,1
24,Minnesota,NaN,18,7,3,1,0,0
25,Oklahoma,NaN,4,1,1,0,0,0
26,Pennsylvania,NaN,1462,1045,702,439,252,134
27,South Carolina,NaN,7,2,1,0,0,0
28,District of Columbia,NaN,1,0,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,101,43,18,8,3,1
31,Vermont,NaN,9,5,2,1,1,0
32,Virginia,NaN,500,286,161,89,48,25
33,Connecticut,NaN,11,5,3,1,0,0
34,Iowa,NaN,4,2,0,1,0,0
35,Louisiana,NaN,4,1,1,0,0,0
36,Ohio,NaN,53,22,10,4,2,0
37,Michigan,NaN,128,59,26,12,5,2
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,3,2,0,1,0,0
40,Delaware,NaN,1,0,0,0,0,0
41,Mississippi,NaN,10,4,1,1,0,0
42,New Mexico,NaN,14,5,3,1,0,0
43,North Dakota,NaN,0,1,0,0,0,0
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,0,1,0,0,0,0
46,Maine,NaN,171,77,35,15,7,3
47,Alabama,NaN,31,13,6,2,1,1
48,Idaho,NaN,137,53,20,8,3,1
49,Montana,NaN,19,7,3,1,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10,4,2,1,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
