,State,649,654,661,668,675,682,689
0,Washington,NaN,7737,6013,4571,3404,2482,1779
1,Illinois,NaN,9088,7127,5471,4112,3029,2185
2,California,NaN,44162,44415,42007,36436,28621,20289
3,Arizona,NaN,9668,7999,6512,5223,4132,3219
4,Massachusetts,NaN,10060,8776,7511,6301,5185,4184
5,Wisconsin,NaN,12378,9606,7094,4992,3347,2141
6,Texas,NaN,17712,12513,8681,5917,3961,2606
7,Nebraska,NaN,3476,5326,7533,9747,11455,12212
8,Utah,NaN,5801,4769,3847,3053,2383,1834
9,Oregon,NaN,4282,2781,1642,884,441,205
10,Florida,NaN,4445,2688,1595,929,531,298
11,New York,NaN,23870,20899,17859,14937,12211,9765
12,Rhode Island,NaN,942,750,586,450,341,255
13,Georgia,NaN,3892,2405,1429,815,447,236
14,New Hampshire,NaN,2518,2263,1999,1739,1489,1257
15,North Carolina,NaN,10404,7552,5371,3746,2561,1726
16,New Jersey,NaN,5521,4211,3119,2243,1566,1063
17,Colorado,NaN,14283,13397,12308,11084,9784,8467
18,Maryland,NaN,4277,3461,2723,2083,1547,1118
19,Nevada,NaN,2485,2002,1589,1242,957,728
20,Tennessee,NaN,3660,2320,1453,900,550,334
21,Hawaii,NaN,204,118,68,37,21,11
22,Indiana,NaN,4209,2717,1688,1011,584,325
23,Kentucky,NaN,5136,3600,2482,1683,1123,740
24,Minnesota,NaN,14560,12562,10516,8557,6792,5267
25,Oklahoma,NaN,6259,4919,3784,2855,2118,1547
26,Pennsylvania,NaN,22467,18987,15684,12699,10096,7889
27,South Carolina,NaN,3869,2529,1616,1010,619,371
28,District of Columbia,NaN,297,197,126,77,45,26
29,Kansas,NaN,2677,2009,1475,1062,749,517
30,Missouri,NaN,5696,4750,3879,3106,2439,1881
31,Vermont,NaN,1296,1188,1066,939,812,688
32,Virginia,NaN,6404,4494,3045,1991,1262,771
33,Connecticut,NaN,1469,1137,860,634,457,320
34,Iowa,NaN,4249,3231,2403,1752,1255,885
35,Louisiana,NaN,2404,1922,1505,1145,841,593
36,Ohio,NaN,14317,10775,7993,5852,4232,3027
37,Michigan,NaN,26336,24156,21593,18846,16071,13434
38,South Dakota,NaN,1074,798,580,418,295,206
39,Arkansas,NaN,1919,1446,1080,800,589,429
40,Delaware,NaN,1559,1222,937,708,526,387
41,Mississippi,NaN,985,637,406,252,154,93
42,New Mexico,NaN,4368,2907,1658,847,403,184
43,North Dakota,NaN,1873,1356,949,646,430,280
44,Wyoming,NaN,1964,1377,878,525,304,172
45,Alaska,NaN,2389,1587,1013,626,373,217
46,Maine,NaN,4243,3952,3579,3152,2709,2271
47,Alabama,NaN,593,265,115,49,21,8
48,Idaho,NaN,4939,3858,2941,2196,1610,1163
49,Montana,NaN,4262,3226,2281,1504,930,541
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2287,1405,826,463,249,128
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
