,State,550,556,563,570,577,584,591
0,Washington,NaN,1670,1345,1069,835,642,485
1,Illinois,NaN,100,54,30,16,8,4
2,California,NaN,28842,34008,39282,44122,47911,49996
3,Arizona,NaN,3750,3687,3606,3507,3386,3249
4,Massachusetts,NaN,50,31,19,12,7,4
5,Wisconsin,NaN,18,9,4,2,1,0
6,Texas,NaN,9274,8810,8329,7836,7314,6776
7,Nebraska,NaN,532,304,161,83,42,21
8,Utah,NaN,3233,3237,3181,3066,2892,2668
9,Oregon,NaN,405,312,238,180,133,99
10,Florida,NaN,69235,73177,62791,45055,28476,16625
11,New York,NaN,150,84,45,24,12,6
12,Rhode Island,NaN,2,1,0,0,0,0
13,Georgia,NaN,5428,4694,3735,2721,1815,1111
14,New Hampshire,NaN,11,7,5,3,2,2
15,North Carolina,NaN,693,543,426,334,262,205
16,New Jersey,NaN,3751,4819,5951,6905,7391,7197
17,Colorado,NaN,2029,1702,1378,1070,796,562
18,Maryland,NaN,26,17,10,6,4,2
19,Nevada,NaN,3631,2620,1728,1076,648,382
20,Tennessee,NaN,239,172,122,87,61,42
21,Hawaii,NaN,3660,8549,16092,22008,21891,16922
22,Indiana,NaN,1235,1050,886,741,615,504
23,Kentucky,NaN,10,4,2,0,1,0
24,Minnesota,NaN,27,14,8,5,2,1
25,Oklahoma,NaN,3,1,0,1,0,0
26,Pennsylvania,NaN,137,83,51,30,17,11
27,South Carolina,NaN,259,190,138,99,70,48
28,District of Columbia,NaN,185,117,72,43,25,15
29,Kansas,NaN,2007,1875,1677,1435,1170,908
30,Missouri,NaN,19355,20213,19189,16993,14343,11788
31,Vermont,NaN,1,0,1,0,0,0
32,Virginia,NaN,438,324,236,169,120,82
33,Connecticut,NaN,6,4,1,1,1,0
34,Iowa,NaN,93,65,44,31,20,13
35,Louisiana,NaN,20241,18500,15150,11979,9300,7124
36,Ohio,NaN,299,198,128,81,50,31
37,Michigan,NaN,845,433,218,108,54,26
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,19873,28881,35620,36405,31218,23210
40,Delaware,NaN,13,8,4,2,2,0
41,Mississippi,NaN,13068,24248,35338,38924,33567,24198
42,New Mexico,NaN,124,94,72,55,41,32
43,North Dakota,NaN,15,10,6,4,2,2
44,Wyoming,NaN,561,538,507,469,428,382
45,Alaska,NaN,5,3,1,1,1,0
46,Maine,NaN,18,10,6,4,2,1
47,Alabama,NaN,1915,1723,1523,1319,1119,929
48,Idaho,NaN,456,397,340,289,241,198
49,Montana,NaN,299,221,150,94,56,30
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,24,13,5,3,1,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
