,State,537,542,549,556,563
0,Washington,NaN,1286,950,688,491
1,Illinois,NaN,306,177,100,54
2,California,NaN,5229,4681,4145,3623
3,Arizona,NaN,2363,2088,1812,1547
4,Massachusetts,NaN,63,32,17,8
5,Wisconsin,NaN,55,27,13,6
6,Texas,NaN,5240,4374,3603,2927
7,Nebraska,NaN,291,179,99,52
8,Utah,NaN,2373,2363,2317,2234
9,Oregon,NaN,608,474,366,281
10,Florida,NaN,836,480,270,148
11,New York,NaN,430,258,150,84
12,Rhode Island,NaN,7,3,2,1
13,Georgia,NaN,1494,1180,884,624
14,New Hampshire,NaN,25,16,11,7
15,North Carolina,NaN,438,285,184,119
16,New Jersey,NaN,574,304,153,76
17,Colorado,NaN,1837,1519,1225,959
18,Maryland,NaN,70,44,26,17
19,Nevada,NaN,4627,4424,3631,2620
20,Tennessee,NaN,153,91,52,30
21,Hawaii,NaN,310,290,267,236
22,Indiana,NaN,749,542,385,270
23,Kentucky,NaN,58,25,10,4
24,Minnesota,NaN,86,49,27,14
25,Oklahoma,NaN,12,5,3,1
26,Pennsylvania,NaN,340,211,129,78
27,South Carolina,NaN,148,87,49,26
28,District of Columbia,NaN,19,14,10,7
29,Kansas,NaN,321,220,142,87
30,Missouri,NaN,11237,13015,13753,13384
31,Vermont,NaN,5,3,1,0
32,Virginia,NaN,623,463,340,246
33,Connecticut,NaN,23,12,6,4
34,Iowa,NaN,165,119,84,59
35,Louisiana,NaN,2511,2434,2348,2250
36,Ohio,NaN,502,342,229,150
37,Michigan,NaN,684,365,189,96
38,South Dakota,NaN,1,0,0,0
39,Arkansas,NaN,4372,5131,5927,6702
40,Delaware,NaN,38,23,13,8
41,Mississippi,NaN,1116,1101,1083,1062
42,New Mexico,NaN,167,118,84,59
43,North Dakota,NaN,36,24,15,10
44,Wyoming,NaN,352,300,254,211
45,Alaska,NaN,35,22,15,9
46,Maine,NaN,51,31,19,11
47,Alabama,NaN,200,103,50,24
48,Idaho,NaN,442,383,327,276
49,Montana,NaN,320,254,186,128
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,108,59,31,15
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
