,State,691,696,703,710,717,724,731
0,Washington,NaN,8817,7694,6359,4938,3583,2421
1,Illinois,NaN,68920,70338,59929,43096,26880,14998
2,California,NaN,31572,29805,27771,25474,22951,20281
3,Arizona,NaN,23134,18987,14401,10170,6762,4285
4,Massachusetts,NaN,44400,48454,45630,37333,27093,17944
5,Wisconsin,NaN,23476,20240,16251,12193,8556,5637
6,Texas,NaN,23480,19238,14197,9364,5552,2981
7,Nebraska,NaN,9413,9732,8676,6657,4521,2815
8,Utah,NaN,7053,5455,3962,2714,1741,1058
9,Oregon,NaN,2850,1996,1315,817,477,264
10,Florida,NaN,1274,803,495,299,177,103
11,New York,NaN,72958,72411,65705,54456,41530,29271
12,Rhode Island,NaN,5507,3641,2143,1208,669,368
13,Georgia,NaN,7257,5330,3227,1653,753,321
14,New Hampshire,NaN,9654,9360,8183,6436,4569,2948
15,North Carolina,NaN,32847,39481,40415,34640,25041,15576
16,New Jersey,NaN,35546,36794,32952,25526,17183,10203
17,Colorado,NaN,10719,8145,6056,4443,3234,2344
18,Maryland,NaN,9805,9466,8078,6054,3969,2303
19,Nevada,NaN,3558,3276,2971,2656,2342,2035
20,Tennessee,NaN,22093,21681,17006,10933,5972,2883
21,Hawaii,NaN,317,210,134,81,48,27
22,Indiana,NaN,39690,38162,31519,22827,14917,8991
23,Kentucky,NaN,15794,13623,10256,6809,4020,2131
24,Minnesota,NaN,20214,14027,9095,5679,3477,2105
25,Oklahoma,NaN,1008,725,518,368,260,182
26,Pennsylvania,NaN,44399,36600,27468,18638,11604,6647
27,South Carolina,NaN,7877,7723,6611,4889,3132,1760
28,District of Columbia,NaN,2490,2996,2842,2443,2033,1663
29,Kansas,NaN,22021,28754,28602,21712,13337,7019
30,Missouri,NaN,10155,6770,4312,2518,1295,599
31,Vermont,NaN,2869,2558,2133,1663,1212,828
32,Virginia,NaN,20891,24055,25459,24294,20670,15658
33,Connecticut,NaN,18081,20997,20113,16112,11176,7003
34,Iowa,NaN,11888,9763,7075,4666,2893,1728
35,Louisiana,NaN,2626,2128,1536,987,565,293
36,Ohio,NaN,59727,61968,59950,53857,44998,35113
37,Michigan,NaN,55323,49968,42903,35137,27554,20761
38,South Dakota,NaN,3352,2580,1670,941,473,219
39,Arkansas,NaN,6950,7111,6535,5352,3902,2540
40,Delaware,NaN,4852,4605,3675,2542,1586,927
41,Mississippi,NaN,3814,4432,4974,5275,5222,4788
42,New Mexico,NaN,6722,5208,3847,2740,1902,1297
43,North Dakota,NaN,2074,1481,965,586,333,177
44,Wyoming,NaN,742,538,376,251,161,100
45,Alaska,NaN,367,200,105,51,25,11
46,Maine,NaN,3968,3599,3100,2532,1955,1426
47,Alabama,NaN,1377,987,692,475,320,211
48,Idaho,NaN,1668,1303,990,730,520,362
49,Montana,NaN,1045,642,363,189,92,42
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,8450,8245,7065,5341,3617,2224
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
