,State,530,535,542,549,556,563,570
0,Washington,NaN,1486,1059,732,492,320,203
1,Illinois,NaN,323,173,91,47,24,12
2,California,NaN,4353,3693,3090,2546,2064,1644
3,Arizona,NaN,2642,2363,2088,1812,1547,1296
4,Massachusetts,NaN,93,47,23,11,5,2
5,Wisconsin,NaN,108,55,27,13,6,2
6,Texas,NaN,6197,5240,4374,3603,2927,2341
7,Nebraska,NaN,169,99,54,29,16,8
8,Utah,NaN,2061,1946,1789,1594,1375,1143
9,Oregon,NaN,768,603,470,363,278,211
10,Florida,NaN,1087,614,336,180,94,48
11,New York,NaN,697,430,258,150,84,45
12,Rhode Island,NaN,15,7,3,2,1,0
13,Georgia,NaN,1204,941,722,542,398,284
14,New Hampshire,NaN,37,25,16,11,7,5
15,North Carolina,NaN,666,438,285,184,119,75
16,New Jersey,NaN,980,574,304,153,76,37
17,Colorado,NaN,1919,1564,1249,970,730,530
18,Maryland,NaN,113,70,44,26,17,10
19,Nevada,NaN,4470,4990,4765,3905,2813,1856
20,Tennessee,NaN,105,52,25,12,5,3
21,Hawaii,NaN,202,168,138,111,90,71
22,Indiana,NaN,864,618,433,300,204,135
23,Kentucky,NaN,138,58,25,10,4,2
24,Minnesota,NaN,123,66,35,19,10,5
25,Oklahoma,NaN,25,12,5,3,1,0
26,Pennsylvania,NaN,535,335,208,127,78,46
27,South Carolina,NaN,130,71,38,20,10,6
28,District of Columbia,NaN,23,15,11,7,5,4
29,Kansas,NaN,382,273,185,119,73,42
30,Missouri,NaN,3412,3295,3152,2985,2795,2584
31,Vermont,NaN,6,3,2,1,1,0
32,Virginia,NaN,131,68,33,16,7,4
33,Connecticut,NaN,40,23,12,6,4,1
34,Iowa,NaN,158,104,66,41,24,14
35,Louisiana,NaN,1497,1233,984,764,574,418
36,Ohio,NaN,638,424,275,176,110,68
37,Michigan,NaN,249,139,77,42,22,12
38,South Dakota,NaN,3,1,0,0,0,0
39,Arkansas,NaN,2659,2933,3200,3444,3647,3787
40,Delaware,NaN,61,38,23,13,8,4
41,Mississippi,NaN,911,877,842,805,766,724
42,New Mexico,NaN,234,167,118,84,59,41
43,North Dakota,NaN,39,22,13,8,3,2
44,Wyoming,NaN,407,352,300,254,211,176
45,Alaska,NaN,52,35,22,15,9,6
46,Maine,NaN,51,28,16,8,5,2
47,Alabama,NaN,364,200,103,50,24,10
48,Idaho,NaN,455,393,336,284,239,197
49,Montana,NaN,507,501,474,425,356,278
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,187,108,59,31,15,8
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
