,State,789,794,801,808,815,822,829
0,Washington,NaN,417,181,77,33,13,6
1,Illinois,NaN,257,116,51,23,9,5
2,California,NaN,635,256,104,41,16,7
3,Arizona,NaN,70,26,10,4,2,0
4,Massachusetts,NaN,28,11,4,1,1,0
5,Wisconsin,NaN,31,12,4,2,1,0
6,Texas,NaN,357,148,60,24,9,4
7,Nebraska,NaN,77,33,14,6,2,1
8,Utah,NaN,0,0,0,0,0,0
9,Oregon,NaN,512,269,140,73,38,19
10,Florida,NaN,326,142,61,26,11,4
11,New York,NaN,131,56,23,9,4,2
12,Rhode Island,NaN,2,1,0,0,0,0
13,Georgia,NaN,159,67,28,11,4,2
14,New Hampshire,NaN,115,45,18,7,3,1
15,North Carolina,NaN,118,44,17,7,2,1
16,New Jersey,NaN,501,196,75,29,11,5
17,Colorado,NaN,246,96,37,15,5,2
18,Maryland,NaN,1947,1111,535,229,93,37
19,Nevada,NaN,39,15,6,3,1,0
20,Tennessee,NaN,37,13,6,2,0,1
21,Hawaii,NaN,35,15,6,3,1,1
22,Indiana,NaN,290,149,75,37,18,9
23,Kentucky,NaN,89,37,14,7,2,1
24,Minnesota,NaN,107,43,18,7,3,1
25,Oklahoma,NaN,26,10,4,1,1,0
26,Pennsylvania,NaN,369,190,98,49,25,12
27,South Carolina,NaN,43,16,7,2,1,0
28,District of Columbia,NaN,3,0,1,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,403,187,82,35,14,6
31,Vermont,NaN,34,17,8,4,2,1
32,Virginia,NaN,1476,863,500,286,161,89
33,Connecticut,NaN,56,25,11,5,3,1
34,Iowa,NaN,34,13,5,2,1,0
35,Louisiana,NaN,26,11,4,1,1,0
36,Ohio,NaN,261,117,52,22,10,3
37,Michigan,NaN,578,276,128,59,26,12
38,South Dakota,NaN,4,1,0,0,1,0
39,Arkansas,NaN,23,9,4,1,1,0
40,Delaware,NaN,3,1,1,0,0,0
41,Mississippi,NaN,67,25,10,4,1,1
42,New Mexico,NaN,77,33,14,5,3,1
43,North Dakota,NaN,5,2,0,1,0,0
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,5,3,0,1,0,0
46,Maine,NaN,817,376,171,77,34,15
47,Alabama,NaN,156,68,31,13,6,2
48,Idaho,NaN,807,318,124,48,18,8
49,Montana,NaN,120,49,19,7,3,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,57,25,10,4,2,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
