,State,628,633,640,647,654,661,668
0,Washington,NaN,12413,9558,7098,5078,3512,2348
1,Illinois,NaN,14481,11269,8458,6122,4293,2911
2,California,NaN,26572,20072,14881,10802,7751,5433
3,Arizona,NaN,13644,11775,9981,8318,6829,5518
4,Massachusetts,NaN,13157,12324,11263,10060,8776,7511
5,Wisconsin,NaN,20585,18726,16126,13165,10205,7524
6,Texas,NaN,44314,33317,24493,17647,12458,8628
7,Nebraska,NaN,2999,2273,1657,1169,801,536
8,Utah,NaN,7891,6587,5340,4218,3255,2463
9,Oregon,NaN,9305,8194,6739,5099,3511,2192
10,Florida,NaN,17612,11348,7156,4428,2688,1603
11,New York,NaN,31517,29306,26729,23870,20899,17859
12,Rhode Island,NaN,1617,1380,1151,940,752,592
13,Georgia,NaN,9774,5936,3495,2006,1127,621
14,New Hampshire,NaN,3015,2772,2463,2115,1758,1416
15,North Carolina,NaN,23730,18505,14050,10404,7552,5371
16,New Jersey,NaN,9755,8024,6384,4912,3660,2644
17,Colorado,NaN,11208,9910,8517,7134,5815,4636
18,Maryland,NaN,7820,7427,6957,6431,5868,5289
19,Nevada,NaN,4758,4060,3403,2804,2274,1816
20,Tennessee,NaN,13839,9388,6244,4084,2633,1673
21,Hawaii,NaN,800,462,257,137,72,36
22,Indiana,NaN,10199,7034,4654,2957,1810,1064
23,Kentucky,NaN,13153,9861,7197,5136,3600,2482
24,Minnesota,NaN,17556,16286,14507,12483,10399,8415
25,Oklahoma,NaN,6377,4745,3471,2482,1746,1210
26,Pennsylvania,NaN,31409,28777,25562,22071,18584,15300
27,South Carolina,NaN,11916,8423,5779,3869,2529,1616
28,District of Columbia,NaN,817,637,476,342,235,155
29,Kansas,NaN,5470,4415,3471,2666,2000,1469
30,Missouri,NaN,10975,9812,8606,7395,6230,5129
31,Vermont,NaN,1186,1047,885,720,563,422
32,Virginia,NaN,13975,10745,7908,5591,3802,2489
33,Connecticut,NaN,2720,2273,1849,1469,1137,860
34,Iowa,NaN,8157,6815,5508,4325,3317,2493
35,Louisiana,NaN,2710,1788,1164,748,474,296
36,Ohio,NaN,26945,21059,16087,12052,8876,6437
37,Michigan,NaN,26441,25900,24635,22792,20536,18042
38,South Dakota,NaN,1562,1105,747,483,302,182
39,Arkansas,NaN,3539,2549,1795,1235,833,548
40,Delaware,NaN,2162,1468,970,630,403,254
41,Mississippi,NaN,2756,1790,1136,703,426,251
42,New Mexico,NaN,3606,3077,2571,2104,1689,1332
43,North Dakota,NaN,3266,2648,2036,1496,1072,744
44,Wyoming,NaN,2190,1672,1226,871,606,412
45,Alaska,NaN,2755,1369,666,318,151,70
46,Maine,NaN,4411,4503,4455,4274,3979,3600
47,Alabama,NaN,4683,2447,1196,554,248,107
48,Idaho,NaN,7434,6309,5165,4097,3164,2386
49,Montana,NaN,5061,3649,2351,1375,746,382
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6109,4250,2811,1777,1077,629
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
