,State,467,472,479,486,493,500,507
0,Washington,407191,8376,6937,5395,4069,3001,2184
1,Illinois,1341671,17519,13445,9364,5907,3402,1803
2,California,3747337,10702,7930,5643,3916,2680,1822
3,Arizona,864579,2278,1411,794,416,206,100
4,Massachusetts,691735,5639,3878,2634,1778,1195,801
5,Wisconsin,662069,6447,6326,5936,5305,4504,3633
6,Texas,2901549,11674,7522,4520,2587,1435,781
7,Nebraska,220225,1671,1280,907,594,360,203
8,Utah,398240,1832,1448,1103,817,593,427
9,Oregon,186878,5682,5137,4361,3561,2850,2257
10,Florida,2245853,29365,23149,17817,13549,10247,7729
11,New York,2057276,22160,15704,10540,6726,4091,2397
12,Rhode Island,148669,2009,1646,1275,935,648,427
13,Georgia,1103659,4237,3308,2504,1833,1294,880
14,New Hampshire,95506,1222,749,424,225,116,57
15,North Carolina,974319,12465,10417,7900,5434,3422,1996
16,New Jersey,1000993,9094,6392,4456,3090,2134,1467
17,Colorado,514721,11166,8956,5663,2939,1371,599
18,Maryland,449509,3874,2285,1237,630,307,146
19,Nevada,316239,2051,1638,1248,922,668,480
20,Tennessee,849436,7124,6120,4967,3794,2718,1825
21,Hawaii,34156,308,178,92,45,20,8
22,Indiana,723443,5754,4080,2625,1555,868,463
23,Kentucky,445449,2626,2146,1699,1317,1008,767
24,Minnesota,580340,9710,7511,5527,3917,2705,1836
25,Oklahoma,448872,440,278,174,108,67,41
26,Pennsylvania,1159816,16800,11334,7265,4505,2738,1642
27,South Carolina,580794,3009,2017,1320,848,535,331
28,District of Columbia,47903,429,336,259,200,154,117
29,Kansas,311108,785,469,268,149,82,44
30,Missouri,593831,134,52,20,8,3,1
31,Vermont,23158,402,297,218,157,112,80
32,Virginia,661925,4271,2208,1013,430,176,70
33,Connecticut,340545,2612,1717,1114,715,455,288
34,Iowa,365754,1936,1371,892,534,296,154
35,Louisiana,459340,2043,1422,895,518,280,144
36,Ohio,1075999,8819,6378,4182,2498,1375,705
37,Michigan,945732,23344,16899,12137,8680,6192,4410
38,South Dakota,122745,656,469,315,201,122,71
39,Arkansas,336166,969,700,496,348,244,170
40,Delaware,105067,1705,1337,983,683,449,278
41,Mississippi,312400,1011,893,783,678,579,487
42,New Mexico,198372,1251,1110,938,756,576,347
43,North Dakota,107763,671,512,381,277,201,145
44,Wyoming,58290,274,214,158,113,77,52
45,Alaska,68426,844,678,534,417,324,251
46,Maine,62092,1821,1226,731,393,195,91
47,Alabama,528784,1757,1310,913,595,361,206
48,Idaho,188024,792,529,327,188,101,50
49,Montana,109092,435,257,143,75,39,19
50,Puerto Rico,133507,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,3138,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7989,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,154207,885,503,261,125,57,25
54,Northern Mariana Islands,168,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
