,State,565,570,577,584,591,598,605
0,Washington,NaN,19136,27243,37105,47297,55312,58583
1,Illinois,NaN,29231,44193,60595,73125,76495,69345
2,California,NaN,96918,106445,105045,93482,75488,55439
3,Arizona,NaN,18231,21789,25086,27664,29085,29075
4,Massachusetts,NaN,7142,5796,3687,1934,886,376
5,Wisconsin,NaN,3843,4000,4105,4154,4142,4069
6,Texas,NaN,102637,130210,154642,170604,174243,165195
7,Nebraska,NaN,2516,2701,2559,2127,1552,1003
8,Utah,NaN,7767,8747,9346,9413,8902,7903
9,Oregon,NaN,11686,16306,20249,21884,20412,16467
10,Florida,NaN,157861,167945,159463,136861,107909,79471
11,New York,NaN,32193,46102,64341,86747,111677,135703
12,Rhode Island,NaN,1379,1689,2000,2272,2472,2568
13,Georgia,NaN,48756,67127,83927,93471,90697,75451
14,New Hampshire,NaN,2497,5401,10368,16106,19192,17727
15,North Carolina,NaN,27638,25126,18941,12609,7829,4696
16,New Jersey,NaN,13654,19567,26169,31938,35010,34154
17,Colorado,NaN,9001,11433,13962,16110,17301,17117
18,Maryland,NaN,1,0,0,0,0,0
19,Nevada,NaN,10259,11717,12917,13706,13978,13706
20,Tennessee,NaN,32338,45358,56985,63236,61916,54111
21,Hawaii,NaN,5610,7489,8444,8191,7114,5709
22,Indiana,NaN,15633,22928,31360,38775,42527,41125
23,Kentucky,NaN,13976,11679,7516,4003,1904,854
24,Minnesota,NaN,9471,14734,19636,21795,20011,15348
25,Oklahoma,NaN,17498,20476,21729,20961,18540,15223
26,Pennsylvania,NaN,14149,16143,14475,10477,6443,3554
27,South Carolina,NaN,26255,35150,41634,43645,40891,34788
28,District of Columbia,NaN,975,1370,1879,2498,3194,3894
29,Kansas,NaN,5992,5591,4560,3293,2134,1256
30,Missouri,NaN,23529,25115,25673,25134,23598,21322
31,Vermont,NaN,758,1295,2011,2746,3225,3218
32,Virginia,NaN,14887,17923,17854,14677,10102,5969
33,Connecticut,NaN,5112,5745,5452,4577,3568,2680
34,Iowa,NaN,6883,12336,19985,27346,30353,27362
35,Louisiana,NaN,42780,45843,43399,36818,28595,20789
36,Ohio,NaN,18867,29787,44271,60071,72637,77163
37,Michigan,NaN,14758,28020,50440,81404,110807,123559
38,South Dakota,NaN,104,96,87,80,70,63
39,Arkansas,NaN,18051,18770,17864,15633,12644,9519
40,Delaware,NaN,2251,3344,4651,5958,6932,7270
41,Mississippi,NaN,20374,25159,27970,27990,25413,21222
42,New Mexico,NaN,1833,1939,2039,2129,2209,2276
43,North Dakota,NaN,653,525,341,199,110,59
44,Wyoming,NaN,1844,2355,2641,2589,2281,1854
45,Alaska,NaN,3924,4852,5238,4990,4260,3311
46,Maine,NaN,585,468,316,184,93,44
47,Alabama,NaN,31395,40078,46291,48217,45507,39345
48,Idaho,NaN,6807,11669,17812,22614,23238,19586
49,Montana,NaN,2295,3237,4273,5157,5608,5455
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,3909,5980,7676,8046,6878,4889
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
