,State,775,780,787,794,801,808,815
0,Washington,NaN,2445,1152,536,248,112,51
1,Illinois,NaN,1287,590,269,121,54,24
2,California,NaN,3121,1190,455,172,66,25
3,Arizona,NaN,262,100,38,15,5,2
4,Massachusetts,NaN,191,73,28,10,4,2
5,Wisconsin,NaN,181,68,26,10,4,1
6,Texas,NaN,2114,887,370,152,63,25
7,Nebraska,NaN,467,213,95,40,17,7
8,Utah,NaN,0,0,0,0,0,0
9,Oregon,NaN,1628,732,316,132,54,21
10,Florida,NaN,1531,664,284,122,52,22
11,New York,NaN,726,307,130,54,23,10
12,Rhode Island,NaN,11,4,2,1,0,0
13,Georgia,NaN,765,296,114,44,16,6
14,New Hampshire,NaN,457,190,78,33,13,6
15,North Carolina,NaN,791,301,115,44,17,6
16,New Jersey,NaN,256,104,42,17,7,3
17,Colorado,NaN,604,278,128,58,27,12
18,Maryland,NaN,239,101,43,18,8,3
19,Nevada,NaN,226,91,37,14,6,2
20,Tennessee,NaN,0,0,0,0,0,0
21,Hawaii,NaN,218,91,38,16,7,2
22,Indiana,NaN,1108,565,290,149,75,37
23,Kentucky,NaN,531,216,89,37,14,7
24,Minnesota,NaN,553,222,89,35,14,5
25,Oklahoma,NaN,182,69,26,10,4,1
26,Pennsylvania,NaN,1103,511,233,105,47,21
27,South Carolina,NaN,341,129,50,18,7,3
28,District of Columbia,NaN,1853,4598,4567,2538,1109,442
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,1900,959,465,216,97,40
31,Vermont,NaN,80,36,16,7,3,2
32,Virginia,NaN,4244,2087,986,449,197,85
33,Connecticut,NaN,257,118,54,25,11,5
34,Iowa,NaN,230,89,34,13,5,2
35,Louisiana,NaN,180,72,28,11,5,1
36,Ohio,NaN,1354,636,294,134,60,26
37,Michigan,NaN,3110,1615,824,413,202,97
38,South Dakota,NaN,23,9,3,2,0,0
39,Arkansas,NaN,368,160,69,29,13,5
40,Delaware,NaN,16,6,3,1,0,0
41,Mississippi,NaN,456,176,67,25,10,4
42,New Mexico,NaN,276,116,49,21,9,3
43,North Dakota,NaN,42,17,6,2,1,1
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,37,13,6,2,1,0
46,Maine,NaN,4068,1939,909,421,193,87
47,Alabama,NaN,954,432,195,88,39,18
48,Idaho,NaN,1907,996,504,248,118,55
49,Montana,NaN,396,181,83,37,17,7
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,314,134,57,25,10,4
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
