,State,274,283,290,297,304,311,318
0,Washington,100525,4332,3852,3321,2641,1971,875
1,Illinois,363740,30115,29137,25389,20333,14848,6213
2,California,893364,21599,21239,20186,18457,15673,7480
3,Arizona,234906,6394,6933,7104,7115,7000,3908
4,Massachusetts,147215,5165,5187,4794,4046,3117,1375
5,Wisconsin,186100,25764,25793,22870,18386,13308,5557
6,Texas,871453,43621,52684,61218,66159,64874,33441
7,Nebraska,61285,5357,4995,4244,3390,2411,987
8,Utah,99549,6819,6171,5102,3955,2771,1122
9,Oregon,40443,2127,1818,1460,1116,833,359
10,Florida,768091,19639,17258,14181,11043,8092,3475
11,New York,490134,11026,11158,10663,9385,7712,3560
12,Rhode Island,29594,1842,2093,2141,1963,1657,761
13,Georgia,345535,9643,9538,8901,7772,6491,2985
14,New Hampshire,9994,562,526,482,454,372,181
15,North Carolina,252992,13558,11938,9959,7688,5542,2334
16,New Jersey,224385,8662,9524,9611,8816,7362,3410
17,Colorado,90199,9994,13389,17982,22192,21409,10004
18,Maryland,137979,4046,3698,3224,2625,2047,889
19,Nevada,92853,5429,5643,5362,4581,3577,1619
20,Tennessee,237907,14727,14335,12798,10465,7780,3338
21,Hawaii,14335,525,486,411,312,231,90
22,Indiana,155246,14127,13869,12758,10677,8213,3578
23,Kentucky,92299,8855,9326,8859,7653,5982,2700
24,Minnesota,128152,11038,10286,8792,6932,5109,2154
25,Oklahoma,112483,7495,6677,5635,4365,3147,1325
26,Pennsylvania,193401,10512,9534,8177,6599,4992,2191
27,South Carolina,167485,6948,7047,6688,5856,4783,2201
28,District of Columbia,16537,254,173,104,62,36,12
29,Kansas,74068,5136,5011,4456,3620,2756,1166
30,Missouri,165210,10953,10401,9172,7397,5682,2440
31,Vermont,1987,102,130,154,170,172,91
32,Virginia,170104,6695,6084,5446,4632,3592,1620
33,Connecticut,65373,3415,3548,3487,3221,2785,1327
34,Iowa,111733,7260,6770,5681,4438,3179,1327
35,Louisiana,178171,4602,5379,5840,5906,5469,2787
36,Ohio,190430,16449,17262,16623,14469,11597,5259
37,Michigan,170076,15313,15878,14986,12724,9964,4372
38,South Dakota,36017,4062,3513,2743,1893,1205,449
39,Arkansas,102798,5812,5391,4587,3496,2557,1067
40,Delaware,23528,974,925,824,685,521,225
41,Mississippi,113081,5086,5139,4777,4077,3192,1411
42,New Mexico,39377,4496,4694,4407,3719,2919,1302
43,North Dakota,35052,4298,4041,3303,2443,1638,642
44,Wyoming,10119,1401,1452,1315,1089,817,352
45,Alaska,12936,1011,886,724,542,381,155
46,Maine,6063,218,254,276,270,248,126
47,Alabama,177064,8124,8343,7765,6594,5064,2225
48,Idaho,56600,5927,6410,6035,4997,3691,1532
49,Montana,25640,3816,3965,3728,3131,2331,991
50,Puerto Rico,59037,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1343,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,4056,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,21057,2376,2662,2745,2521,2056,950
54,Northern Mariana Islands,88,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
