,State,607,612,619,626,633
0,Washington,NaN,21318,19371,19021,18570
1,Illinois,NaN,24326,22552,21768,22774
2,California,NaN,51002,54842,74435,82546
3,Arizona,NaN,16733,14783,14780,14775
4,Massachusetts,NaN,13099,12696,14069,13802
5,Wisconsin,NaN,16655,17561,19665,20369
6,Texas,NaN,98619,88782,84886,86944
7,Nebraska,NaN,5645,4078,4038,4049
8,Utah,NaN,10789,9050,7861,7433
9,Oregon,NaN,11785,10391,10779,10757
10,Florida,NaN,75972,52455,48322,46575
11,New York,NaN,35459,32837,30888,30048
12,Rhode Island,NaN,2379,2219,2306,2162
13,Georgia,NaN,33462,28102,24932,24472
14,New Hampshire,NaN,3242,3216,3279,3160
15,North Carolina,NaN,44241,43955,42349,40113
16,New Jersey,NaN,14813,14413,13452,12738
17,Colorado,NaN,13304,12624,11960,11466
18,Maryland,NaN,7568,8066,8457,8622
19,Nevada,NaN,7322,6920,7350,7525
20,Tennessee,NaN,45135,42925,37513,34722
21,Hawaii,NaN,3170,2676,2459,2355
22,Indiana,NaN,24763,22985,20482,19692
23,Kentucky,NaN,26585,22541,21485,20244
24,Minnesota,NaN,15257,14939,14972,14385
25,Oklahoma,NaN,13348,11302,10891,10354
26,Pennsylvania,NaN,32675,32237,30694,29077
27,South Carolina,NaN,27898,22366,24816,23002
28,District of Columbia,NaN,1520,1570,2254,2419
29,Kansas,NaN,9524,8363,7789,7579
30,Missouri,NaN,13693,12871,12360,12135
31,Vermont,NaN,1450,1495,1721,1777
32,Virginia,NaN,25016,22795,21887,22176
33,Connecticut,NaN,4652,5071,6371,6723
34,Iowa,NaN,12163,12159,12037,11552
35,Louisiana,NaN,10844,9273,9362,9938
36,Ohio,NaN,50165,48860,44360,43019
37,Michigan,NaN,22216,23336,23147,24185
38,South Dakota,NaN,3343,3086,2698,2606
39,Arkansas,NaN,8790,7205,6907,6730
40,Delaware,NaN,3111,3012,2813,2659
41,Mississippi,NaN,10001,8009,7755,7690
42,New Mexico,NaN,4224,3517,3898,3782
43,North Dakota,NaN,3392,3283,2906,2815
44,Wyoming,NaN,3199,2955,2498,2430
45,Alaska,NaN,5082,4535,4783,4517
46,Maine,NaN,3427,3462,3647,3580
47,Alabama,NaN,20121,16329,15041,14797
48,Idaho,NaN,8018,7901,7571,7279
49,Montana,NaN,6483,5888,6095,5726
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,13039,12689,11360,10515
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
