,State,824,829,836,843,850
0,Washington,NaN,9633,11165,10495,9292
1,Illinois,NaN,24236,25976,29225,27725
2,California,NaN,29985,47630,37472,34170
3,Arizona,NaN,3236,2337,2558,2586
4,Massachusetts,NaN,15390,16191,16941,15865
5,Wisconsin,NaN,7985,8503,9512,8782
6,Texas,NaN,24254,30771,24931,18722
7,Nebraska,NaN,796,822,994,1163
8,Utah,NaN,1284,1310,1602,1579
9,Oregon,NaN,6046,6917,8259,8160
10,Florida,NaN,28136,24106,27388,22776
11,New York,NaN,59980,55287,71111,66465
12,Rhode Island,NaN,2965,2788,3338,3097
13,Georgia,NaN,4438,2860,6957,9764
14,New Hampshire,NaN,2493,2469,2911,3009
15,North Carolina,NaN,9727,11329,12447,12935
16,New Jersey,NaN,19407,17867,20722,18437
17,Colorado,NaN,12414,11798,13449,12419
18,Maryland,NaN,6462,7904,7992,7274
19,Nevada,NaN,1680,1322,2050,2522
20,Tennessee,NaN,3174,2478,4102,4736
21,Hawaii,NaN,1915,1992,2142,2027
22,Indiana,NaN,2828,4759,4072,3731
23,Kentucky,NaN,3174,3469,3470,3622
24,Minnesota,NaN,7668,8247,9429,9302
25,Oklahoma,NaN,2096,1803,2516,2805
26,Pennsylvania,NaN,12985,13954,15363,14019
27,South Carolina,NaN,1694,1537,2071,2256
28,District of Columbia,NaN,1560,1694,1555,1403
29,Kansas,NaN,528,533,528,453
30,Missouri,NaN,1180,1024,1317,1345
31,Vermont,NaN,2162,2067,2424,2416
32,Virginia,NaN,9327,10885,11772,10841
33,Connecticut,NaN,7332,7753,8450,7987
34,Iowa,NaN,1362,1283,1591,1643
35,Louisiana,NaN,1444,1856,1791,1646
36,Ohio,NaN,8452,8425,10024,9398
37,Michigan,NaN,12059,13251,14857,13842
38,South Dakota,NaN,208,166,199,174
39,Arkansas,NaN,594,607,681,751
40,Delaware,NaN,1793,1663,2796,3543
41,Mississippi,NaN,628,684,562,426
42,New Mexico,NaN,1300,1433,1579,1670
43,North Dakota,NaN,314,294,320,273
44,Wyoming,NaN,127,94,151,163
45,Alaska,NaN,1747,1450,1891,1884
46,Maine,NaN,2780,2268,2939,2877
47,Alabama,NaN,1684,2340,1542,1029
48,Idaho,NaN,528,524,658,770
49,Montana,NaN,440,439,491,479
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1027,985,1304,1472
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
