,State,347,353,360,367,374
0,Washington,255396,17451,18935,20522,22243
1,Illinois,979821,48974,46967,43583,39259
2,California,2426930,287559,300481,305983,304463
3,Arizona,556384,46209,44855,41194,36024
4,Massachusetts,387662,34628,34775,33358,30637
5,Wisconsin,526245,23812,24361,24463,24052
6,Texas,1810320,116613,119167,118194,113810
7,Nebraska,169000,8258,8257,8163,7998
8,Utah,283473,16685,16519,16662,17114
9,Oregon,117745,8513,8638,8842,9164
10,Florida,1365436,83434,87211,88997,88583
11,New York,1023897,77880,75242,69316,61480
12,Rhode Island,87949,6280,5962,5408,4714
13,Georgia,690900,52804,57618,61343,63318
14,New Hampshire,46450,5357,5536,5679,5814
15,North Carolina,564924,46136,50392,54376,57728
16,New Jersey,492042,30783,28664,25437,21719
17,Colorado,341250,20597,19914,18964,17905
18,Maryland,285319,17658,17488,17051,16474
19,Nevada,231614,15622,14974,13880,12503
20,Tennessee,608297,52537,53657,53239,51108
21,Hawaii,22303,911,979,1078,1211
22,Indiana,526071,38430,38160,36654,34114
23,Kentucky,276825,20119,21244,22379,23477
24,Minnesota,420544,18967,18896,18487,17806
25,Oklahoma,304072,24404,25914,27127,27933
26,Pennsylvania,664913,58126,55023,50493,45238
27,South Carolina,321669,23792,25271,25958,25742
28,District of Columbia,29764,1789,1831,1829,1794
29,Kansas,230314,15565,15655,15362,14736
30,Missouri,412838,23521,24468,24957,24939
31,Vermont,7793,618,578,555,557
32,Virginia,363765,29634,31948,34100,36050
33,Connecticut,190120,14206,13611,12643,11451
34,Iowa,284715,11512,11127,10384,9399
35,Louisiana,321058,18497,18159,16896,14958
36,Ohio,721481,58812,59035,58835,58461
37,Michigan,538121,28012,26980,25378,23408
38,South Dakota,100532,3641,3287,2783,2219
39,Arkansas,233475,16973,16959,16051,14418
40,Delaware,59484,5180,5435,5586,5620
41,Mississippi,222061,14866,14608,13597,12029
42,New Mexico,146394,9863,9388,8600,7607
43,North Dakota,93041,2454,2319,2041,1681
44,Wyoming,44875,2406,2417,2388,2318
45,Alaska,48098,2449,2388,2412,2517
46,Maine,25592,2860,2861,2923,3069
47,Alabama,371934,27187,27873,27872,27181
48,Idaho,142507,8387,8440,8298,7971
49,Montana,82381,4219,4393,4448,4358
50,Puerto Rico,78169,6088,6462,6908,7427
51,Virgin Islands,2042,NaN,NaN,NaN,NaN
52,Guam,7326,NaN,NaN,NaN,NaN
53,West Virginia,91058,9377,9509,9451,9218
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
