,State,292,297,304,311,318,325,332
0,Washington,2460,52,52,52,52,51,49
1,Illinois,10563,194,185,175,162,149,133
2,California,18021,224,198,169,137,106,77
3,Arizona,6164,107,96,86,77,68,60
4,Massachusetts,10163,106,92,74,55,38,24
5,Wisconsin,2595,187,221,260,302,350,398
6,Texas,19217,534,590,642,677,684,664
7,Nebraska,710,28,34,43,56,75,99
8,Utah,661,17,18,18,20,21,20
9,Oregon,734,19,15,12,10,8,6
10,Florida,17179,589,636,667,673,655,612
11,New York,33923,92,89,83,75,65,54
12,Rhode Island,1233,48,52,57,62,67,71
13,Georgia,8677,184,177,170,166,158,150
14,New Hampshire,489,11,12,14,16,19,21
15,North Carolina,4615,142,137,132,126,120,114
16,New Jersey,16440,102,114,122,125,121,111
17,Colorado,2408,96,104,113,121,125,124
18,Maryland,4221,87,91,96,102,108,112
19,Nevada,1852,89,87,83,77,70,62
20,Tennessee,3610,149,154,155,151,154,151
21,Hawaii,221,39,52,69,94,130,182
22,Indiana,4664,259,312,375,446,518,590
23,Kentucky,1576,57,52,50,53,47,44
24,Minnesota,2729,158,202,265,349,452,567
25,Oklahoma,1444,77,74,67,55,43,30
26,Pennsylvania,9008,266,286,308,332,356,375
27,South Carolina,4041,93,83,74,65,58,51
28,District of Columbia,655,3,3,3,3,3,3
29,Kansas,1181,62,67,74,0,0,0
30,Missouri,3165,187,221,190,141,152,118
31,Vermont,59,0,1,1,1,0,0
32,Virginia,3713,75,76,76,76,74,70
33,Connecticut,4698,34,39,44,48,51,52
34,Iowa,1872,3,3,2,2,2,2
35,Louisiana,6048,89,86,81,74,67,59
36,Ohio,5524,112,109,108,108,106,104
37,Michigan,8008,122,128,130,126,117,104
38,South Dakota,537,62,68,74,81,88,94
39,Arkansas,2108,22,21,19,17,15,12
40,Delaware,719,20,23,27,32,37,41
41,Mississippi,3443,106,91,90,86,72,71
42,New Mexico,1130,54,61,70,78,84,87
43,North Dakota,644,117,136,156,176,195,206
44,Wyoming,114,14,0,0,0,0,0
45,Alaska,84,4,4,4,4,4,3
46,Maine,153,2,3,4,5,5,6
47,Alabama,3084,135,141,145,146,145,142
48,Idaho,698,68,75,79,78,73,65
49,Montana,457,73,78,78,73,63,51
50,Puerto Rico,882,0,0,0,0,0,0
51,Virgin Islands,23,0,0,0,0,0,0
52,Guam,90,6,5,4,3,2,1
53,West Virginia,530,27,31,33,36,37,38
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
